FN,FP,TN,TP,sr
15.2,13.6,363.4,20.8,101
12.4,7.8,369.2,23.6,201
10.6,5.2,371.8,25.4,301
12.6,6.4,370.6,23.4,401
11.1,5.6,371.4,24.9,501
9.9,6.9,370.1,26.1,601
9.2,8.7,368.3,26.8,701
6.5,5.9,371.1,29.5,801
8.4,6.9,370.1,27.6,901
9.7,6.9,370.1,26.3,1001
8.7,6.5,370.5,27.3,1101
9.0,4.5,372.5,27.0,1201
8.6,6.5,370.5,27.4,1301
7.1,7.3,369.7,28.9,1401
7.6,7.2,369.8,28.4,1501
8.1,6.2,370.8,27.9,1601
6.9,6.4,370.6,29.1,1701
6.9,3.7,373.3,29.1,1801
5.9,5.3,371.7,30.1,1901
5.8,5.6,371.4,30.2,2001
6.8,4.9,372.1,29.2,2101
6.4,4.5,372.5,29.6,2201
8.0,4.5,372.5,28.0,2301
7.8,4.9,372.1,28.2,2401
6.9,5.5,371.5,29.1,2501
4.5,5.5,371.5,31.5,2601
5.2,5.1,371.9,30.8,2701
6.2,4.9,372.1,29.8,2801
5.0,4.6,372.4,31.0,2901
5.7,3.7,373.3,30.3,3001
5.6,4.2,372.8,30.4,3101
4.8,3.7,373.3,31.2,3201
5.3,3.5,374.1,30.1,3301
4.4,4.4,372.6,31.6,3401
5.2,3.5,373.5,30.8,3501
5.5,3.7,374.3,29.5,3601
4.4,5.1,371.9,31.6,3701
