FN,FP,TN,TP,sr
18.5,9.8,367.2,17.5,101
12.5,9.0,368.0,23.5,201
9.9,9.4,367.6,26.1,301
10.8,6.2,370.8,25.2,401
7.8,7.9,369.1,28.2,501
10.4,6.4,370.6,25.6,601
9.7,5.7,371.3,26.3,701
8.6,5.8,371.2,27.4,801
9.2,5.7,371.3,26.8,901
8.6,6.5,370.5,27.4,1001
8.3,8.4,368.6,27.7,1101
6.5,5.3,371.7,29.5,1201
7.1,5.5,371.5,28.9,1301
7.3,4.3,372.7,28.7,1401
6.3,5.4,371.6,29.7,1501
5.7,5.3,371.7,30.3,1601
6.2,5.4,371.6,29.8,1701
6.4,7.3,369.7,29.6,1801
6.6,6.1,370.9,29.4,1901
7.1,6.3,370.7,28.9,2001
7.2,5.6,371.4,28.8,2101
7.4,4.6,372.4,28.6,2201
6.4,5.9,371.1,29.6,2301
8.1,5.1,371.9,27.9,2401
5.8,4.8,372.2,30.2,2501
7.9,5.4,371.6,28.1,2601
6.1,4.4,372.6,29.9,2701
8.0,5.3,371.7,28.0,2801
7.9,4.7,372.3,28.1,2901
7.1,3.9,373.1,28.9,3001
6.5,4.1,372.9,29.5,3101
7.9,4.7,372.3,28.1,3201
6.6,5.1,372.1,29.2,3301
6.7,5.5,371.5,29.3,3401
7.2,3.7,373.3,28.8,3501
5.4,3.8,374.2,29.6,3601
4.8,3.3,373.7,31.2,3701
