FN,FP,TN,TP,sr
27.6,13.0,364.0,8.4,101
19.8,6.1,370.9,16.2,201
9.9,8.8,368.2,26.1,301
8.4,9.6,367.4,27.6,401
8.7,6.7,370.3,27.3,501
7.1,6.6,370.4,28.9,601
7.1,10.0,367.0,28.9,701
8.4,6.9,370.1,27.6,801
8.0,5.9,371.1,28.0,901
7.5,7.6,369.4,28.5,1001
7.2,6.6,370.4,28.8,1101
7.2,5.8,371.2,28.8,1201
7.3,5.1,371.9,28.7,1301
5.4,5.6,371.4,30.6,1401
7.2,5.5,371.5,28.8,1501
7.9,5.9,371.1,28.1,1601
6.7,5.9,371.1,29.3,1701
6.6,4.4,372.6,29.4,1801
5.8,5.5,371.5,30.2,1901
6.7,5.1,371.9,29.3,2001
6.5,4.2,372.8,29.5,2101
6.4,4.4,372.6,29.6,2201
5.8,5.7,371.3,30.2,2301
5.9,5.5,371.5,30.1,2401
4.6,5.3,371.7,31.4,2501
4.8,6.3,370.7,31.2,2601
5.3,5.0,372.0,30.7,2701
4.8,4.8,372.2,31.2,2801
6.2,4.7,372.3,29.8,2901
5.8,3.9,373.1,30.2,3001
5.6,3.4,373.6,30.4,3101
4.7,5.9,371.1,31.3,3201
4.5,3.7,373.7,31.1,3301
3.9,3.5,373.5,32.1,3401
5.8,4.1,372.9,30.2,3501
5.8,3.6,374.4,29.2,3601
5.8,3.6,373.4,30.2,3701
