FN,FP,MSE,TN,TP,sr
17.5,10.6,0.005762864881923911,366.4,18.5,101
8.2,5.6,0.0009333030035316191,371.4,27.8,201
9.3,7.8,0.0026790068933142267,369.2,26.7,301
7.9,9.3,0.002687790241883691,367.7,28.1,401
7.1,7.4,0.0013961521207678242,369.6,28.9,501
7.1,6.7,0.0013023976758437315,370.3,28.9,601
8.8,7.8,0.002070355275045933,369.2,27.2,701
7.8,5.2,0.0013578715863569804,371.8,28.2,801
8.2,7.9,0.002195599839273031,369.1,27.8,901
6.9,7.0,0.0020139497769091075,370.0,29.1,1001
7.8,7.8,0.00178570961516853,369.2,28.2,1101
7.3,5.8,0.0022178441741147596,371.2,28.7,1201
6.0,7.2,0.0011338797279380375,369.8,30.0,1301
7.6,6.6,0.0015926396848399925,370.4,28.4,1401
5.7,5.7,0.002271912792632035,371.3,30.3,1501
6.4,6.6,0.001899988191481224,370.4,29.6,1601
6.4,5.3,0.0017597993316505797,371.7,29.6,1701
6.3,6.0,0.0021040414161420653,371.0,29.7,1801
5.7,4.4,0.001428076616848671,372.6,30.3,1901
7.3,6.8,0.0014741526031094607,370.2,28.7,2001
6.3,6.7,0.001393340855806911,370.3,29.7,2101
6.1,5.4,0.0017259560654653578,371.6,29.9,2201
5.8,5.3,0.0017886014237700604,371.7,30.2,2301
6.1,5.9,0.0017547546709557852,371.1,29.9,2401
5.6,5.1,0.0004780375129895366,371.9,30.4,2501
6.2,5.9,0.0019925392223090377,371.1,29.8,2601
5.5,4.0,0.0013315363646905394,373.0,30.5,2701
4.4,6.3,0.0013236097020159915,370.7,31.6,2801
6.0,5.5,0.0008708962265527856,371.5,30.0,2901
4.9,4.6,0.001793480546053932,372.4,31.1,3001
6.2,5.0,0.0016397016840655892,372.0,29.8,3101
5.1,4.5,0.0009900904514686282,372.5,30.9,3201
5.4,4.6,0.0010217913352047292,372.8,30.2,3301
5.9,4.8,0.0011407645369545375,372.2,30.1,3401
5.3,4.6,0.0011926958309946888,372.4,30.7,3501
5.5,5.1,0.0021144347858062648,372.9,29.5,3601
4.7,5.4,0.0008557359080405667,371.6,31.3,3701
