FN,FP,TN,TP,sr
12.5,12.8,364.2,23.5,101
10.7,10.2,366.8,25.3,201
10.7,7.7,369.3,25.3,301
7.5,8.5,368.5,28.5,401
10.5,8.4,368.6,25.5,501
7.8,5.8,371.2,28.2,601
7.9,8.9,368.1,28.1,701
7.9,8.6,368.4,28.1,801
7.1,6.7,370.3,28.9,901
8.5,6.6,370.4,27.5,1001
7.3,7.7,369.3,28.7,1101
6.1,6.7,370.3,29.9,1201
5.7,4.9,372.1,30.3,1301
7.0,6.0,371.0,29.0,1401
6.2,6.5,370.5,29.8,1501
6.2,5.3,371.7,29.8,1601
5.7,5.0,372.0,30.3,1701
6.5,5.5,371.5,29.5,1801
5.9,6.7,370.3,30.1,1901
5.0,6.5,370.5,31.0,2001
6.2,5.5,371.5,29.8,2101
5.9,6.1,370.9,30.1,2201
6.4,4.6,372.4,29.6,2301
5.6,6.4,370.6,30.4,2401
5.9,3.6,373.4,30.1,2501
5.9,5.6,371.4,30.1,2601
6.2,5.8,371.2,29.8,2701
5.4,4.5,372.5,30.6,2801
6.5,5.4,371.6,29.5,2901
5.5,5.2,371.8,30.5,3001
5.3,5.0,372.0,30.7,3101
4.0,5.2,371.8,32.0,3201
5.5,3.9,373.6,30.0,3301
4.5,5.7,371.3,31.5,3401
4.6,4.2,372.8,31.4,3501
5.3,5.2,372.8,29.7,3601
3.8,4.6,372.4,32.2,3701
