FN,FP,TN,TP,sr
14.4,11.4,365.6,21.6,101
12.4,4.1,372.9,23.6,201
13.4,8.1,368.9,22.6,301
9.7,5.8,371.2,26.3,401
10.8,6.7,370.3,25.2,501
9.8,5.4,371.6,26.2,601
8.2,6.9,370.1,27.8,701
9.8,6.0,371.0,26.2,801
10.1,6.3,370.7,25.9,901
10.3,5.7,371.3,25.7,1001
7.9,6.7,370.3,28.1,1101
10.6,7.9,369.1,25.4,1201
8.2,5.1,371.9,27.8,1301
7.4,4.7,372.3,28.6,1401
7.1,5.3,371.7,28.9,1501
6.2,5.4,371.6,29.8,1601
7.3,3.7,373.3,28.7,1701
6.6,5.2,371.8,29.4,1801
8.2,5.5,371.5,27.8,1901
6.6,4.9,372.1,29.4,2001
6.1,4.0,373.0,29.9,2101
5.8,6.2,370.8,30.2,2201
6.1,5.5,371.5,29.9,2301
5.7,3.9,373.1,30.3,2401
5.0,4.8,372.2,31.0,2501
4.8,3.9,373.1,31.2,2601
7.2,4.4,372.6,28.8,2701
5.9,4.2,372.8,30.1,2801
5.9,3.4,373.6,30.1,2901
5.6,4.1,372.9,30.4,3001
5.5,4.0,373.0,30.5,3101
4.3,4.3,372.7,31.7,3201
6.1,4.8,372.6,29.5,3301
4.6,4.7,372.3,31.4,3401
4.8,4.5,372.5,31.2,3501
4.9,2.8,375.2,30.1,3601
5.4,3.7,373.3,30.6,3701
