FN,FP,TN,TP,sr
15.5,10.4,366.6,20.5,101
12.0,7.6,369.4,24.0,201
11.4,6.5,370.5,24.6,301
9.9,8.4,368.6,26.1,401
9.9,5.9,371.1,26.1,501
8.1,6.2,370.8,27.9,601
10.4,7.7,369.3,25.6,701
10.0,5.4,371.6,26.0,801
8.3,5.5,371.5,27.7,901
8.5,6.2,370.8,27.5,1001
8.1,7.1,369.9,27.9,1101
8.2,5.4,371.6,27.8,1201
8.2,6.5,370.5,27.8,1301
7.3,5.8,371.2,28.7,1401
7.8,5.3,371.7,28.2,1501
7.3,5.6,371.4,28.7,1601
7.7,6.1,370.9,28.3,1701
8.6,5.1,371.9,27.4,1801
5.2,5.1,371.9,30.8,1901
6.6,5.2,371.8,29.4,2001
7.5,6.4,370.6,28.5,2101
7.7,5.7,371.3,28.3,2201
6.4,4.0,373.0,29.6,2301
6.1,5.0,372.0,29.9,2401
6.2,4.5,372.5,29.8,2501
5.1,4.7,372.3,30.9,2601
5.0,3.8,373.2,31.0,2701
6.0,4.0,373.0,30.0,2801
5.8,4.2,372.8,30.2,2901
6.3,4.2,372.8,29.7,3001
5.2,4.3,372.7,30.8,3101
6.2,3.7,373.3,29.8,3201
5.1,4.0,373.5,30.4,3301
6.0,3.6,373.4,30.0,3401
5.0,3.4,373.6,31.0,3501
4.1,4.4,373.6,30.9,3601
5.5,4.2,372.8,30.5,3701
