FN,FP,TN,TP,sr
13.4,10.6,366.4,22.6,101
10.7,11.7,365.3,25.3,201
9.1,8.3,368.7,26.9,301
11.9,6.4,370.6,24.1,401
8.7,9.0,368.0,27.3,501
8.6,11.0,366.0,27.4,601
10.3,8.4,368.6,25.7,701
8.7,8.4,368.6,27.3,801
8.3,6.3,370.7,27.7,901
7.2,6.0,371.0,28.8,1001
8.9,6.9,370.1,27.1,1101
6.6,6.3,370.7,29.4,1201
6.9,5.2,371.8,29.1,1301
6.2,6.7,370.3,29.8,1401
6.3,6.8,370.2,29.7,1501
7.5,5.7,371.3,28.5,1601
5.5,6.5,370.5,30.5,1701
5.7,7.1,369.9,30.3,1801
6.5,5.6,371.4,29.5,1901
6.5,6.9,370.1,29.5,2001
7.0,5.7,371.3,29.0,2101
7.0,5.4,371.6,29.0,2201
5.5,6.9,370.1,30.5,2301
5.4,4.7,372.3,30.6,2401
4.9,5.8,371.2,31.1,2501
4.7,5.1,371.9,31.3,2601
5.2,4.8,372.2,30.8,2701
5.3,4.3,372.7,30.7,2801
5.0,4.4,372.6,31.0,2901
5.3,4.7,372.3,30.7,3001
5.7,6.0,371.0,30.3,3101
4.6,4.3,372.7,31.4,3201
6.2,4.9,372.5,29.4,3301
5.0,4.7,372.3,31.0,3401
4.9,3.8,373.2,31.1,3501
4.6,4.0,374.0,30.4,3601
4.9,4.5,372.5,31.1,3701
