FN,FP,TN,TP,sr
32.3,14.8,362.2,3.7,101
15.8,6.0,371.0,20.2,201
12.5,5.9,371.1,23.5,301
8.3,5.8,371.2,27.7,401
7.2,7.1,369.9,28.8,501
9.0,6.6,370.4,27.0,601
7.8,8.2,368.8,28.2,701
7.8,5.6,371.4,28.2,801
8.4,6.0,371.0,27.6,901
5.7,9.2,367.8,30.3,1001
7.9,5.3,371.7,28.1,1101
7.9,6.1,370.9,28.1,1201
6.1,8.0,369.0,29.9,1301
7.0,5.9,371.1,29.0,1401
7.3,4.0,373.0,28.7,1501
6.4,4.5,372.5,29.6,1601
7.2,7.2,369.8,28.8,1701
5.7,4.8,372.2,30.3,1801
5.9,6.1,370.9,30.1,1901
6.6,5.1,371.9,29.4,2001
7.6,3.7,373.3,28.4,2101
5.9,4.9,372.1,30.1,2201
5.4,4.6,372.4,30.6,2301
5.4,5.0,372.0,30.6,2401
5.2,4.3,372.7,30.8,2501
4.1,4.1,372.9,31.9,2601
6.1,4.2,372.8,29.9,2701
5.9,5.1,371.9,30.1,2801
6.2,4.6,372.4,29.8,2901
5.9,4.0,373.0,30.1,3001
5.1,3.6,373.4,30.9,3101
3.8,3.9,373.1,32.2,3201
4.0,3.9,373.6,31.5,3301
4.3,4.9,372.1,31.7,3401
4.9,2.3,374.7,31.1,3501
5.6,3.8,374.2,29.4,3601
4.7,4.1,372.9,31.3,3701
