FN,FP,MSE,TN,TP,sr
12.4,9.1,0.001933557100031316,367.9,23.6,101
9.1,7.2,0.002678341739754345,369.8,26.9,201
9.8,9.2,0.003595170980888835,367.8,26.2,301
9.1,11.3,0.0019298112031013452,365.7,26.9,401
8.9,9.7,0.0026685143783816254,367.3,27.1,501
8.6,8.3,0.001762552918784845,368.7,27.4,601
8.2,5.8,0.0009755371735469736,371.2,27.8,701
8.7,6.5,0.0023794997593638957,370.5,27.3,801
7.9,7.1,0.0022547305834923863,369.9,28.1,901
7.6,6.7,0.003225151528348422,370.3,28.4,1001
5.4,6.8,0.0021764643387867304,370.2,30.6,1101
8.0,6.0,0.001957836271784342,371.0,28.0,1201
5.8,6.1,0.0013727074048933213,370.9,30.2,1301
7.4,6.7,0.0020519482555513588,370.3,28.6,1401
7.8,5.0,0.0019456176510328084,372.0,28.2,1501
6.2,6.7,0.001875538098040559,370.3,29.8,1601
7.4,5.1,0.00244291896763626,371.9,28.6,1701
7.9,5.3,0.0026282544648047954,371.7,28.1,1801
6.7,5.9,0.0013963173839881978,371.1,29.3,1901
7.1,5.2,0.001755260612397592,371.8,28.9,2001
7.2,6.0,0.002766866706027284,371.0,28.8,2101
5.9,5.6,0.0022371303894868945,371.4,30.1,2201
6.1,5.4,0.002319845937784931,371.6,29.9,2301
8.6,4.9,0.0023821855857750858,372.1,27.4,2401
6.4,5.3,0.002101477437128636,371.7,29.6,2501
5.7,4.7,0.0018373220380239347,372.3,30.3,2601
6.2,5.5,0.0016555409001639324,371.5,29.8,2701
6.3,3.4,0.0017651221433907446,373.6,29.7,2801
5.3,3.6,0.0012379189860044226,373.4,30.7,2901
6.6,4.7,0.0013095719061379564,372.3,29.4,3001
5.5,5.3,0.001031212633992412,371.7,30.5,3101
5.4,4.7,0.00207129084283862,372.3,30.6,3201
5.2,5.5,0.0012532737573082826,371.9,30.4,3301
4.5,5.7,0.0013234996554839834,371.3,31.5,3401
7.0,3.4,0.0020754635112885905,373.6,29.0,3501
5.6,4.8,0.0020636015115984827,373.2,29.4,3601
5.1,5.7,0.0011506401680140155,371.3,30.9,3701
