FN,FP,TN,TP,sr
26.1,9.5,367.5,9.9,101
13.9,7.2,369.8,22.1,201
14.8,5.4,371.6,21.2,301
9.1,7.2,369.8,26.9,401
10.4,7.8,369.2,25.6,501
8.7,8.0,369.0,27.3,601
7.7,5.2,371.8,28.3,701
7.3,6.2,370.8,28.7,801
8.8,5.2,371.8,27.2,901
7.0,4.1,372.9,29.0,1001
8.0,5.9,371.1,28.0,1101
8.6,6.5,370.5,27.4,1201
8.3,4.4,372.6,27.7,1301
5.4,4.9,372.1,30.6,1401
7.2,5.0,372.0,28.8,1501
7.6,6.7,370.3,28.4,1601
6.6,7.2,369.8,29.4,1701
7.1,5.2,371.8,28.9,1801
6.1,4.3,372.7,29.9,1901
5.6,5.6,371.4,30.4,2001
5.8,5.3,371.7,30.2,2101
5.4,5.0,372.0,30.6,2201
5.0,6.6,370.4,31.0,2301
5.1,5.2,371.8,30.9,2401
7.2,4.6,372.4,28.8,2501
5.7,3.9,373.1,30.3,2601
5.0,4.7,372.3,31.0,2701
4.6,3.1,373.9,31.4,2801
6.4,5.2,371.8,29.6,2901
6.2,4.8,372.2,29.8,3001
5.7,3.0,374.0,30.3,3101
5.1,3.8,373.2,30.9,3201
3.8,6.0,371.7,31.5,3301
4.2,4.7,372.3,31.8,3401
5.6,4.9,372.1,30.4,3501
5.1,4.1,373.9,29.9,3601
5.4,3.9,373.1,30.6,3701
