FN,FP,TN,TP,sr
27.6,25.3,351.7,8.4,101
11.5,6.8,370.2,24.5,201
8.9,7.7,369.3,27.1,301
8.9,6.2,370.8,27.1,401
8.3,7.2,369.8,27.7,501
9.3,6.9,370.1,26.7,601
8.4,5.8,371.2,27.6,701
7.1,5.0,372.0,28.9,801
6.8,8.6,368.4,29.2,901
9.7,7.1,369.9,26.3,1001
8.2,5.7,371.3,27.8,1101
8.9,5.5,371.5,27.1,1201
6.9,5.9,371.1,29.1,1301
6.6,6.4,370.6,29.4,1401
6.0,5.4,371.6,30.0,1501
7.4,6.6,370.4,28.6,1601
8.1,5.7,371.3,27.9,1701
6.4,6.2,370.8,29.6,1801
8.2,7.4,369.6,27.8,1901
5.3,7.1,369.9,30.7,2001
4.8,7.8,369.2,31.2,2101
4.9,7.6,369.4,31.1,2201
6.9,5.3,371.7,29.1,2301
6.2,6.8,370.2,29.8,2401
5.5,8.7,368.3,30.5,2501
6.8,5.9,371.1,29.2,2601
7.2,7.0,370.0,28.8,2701
5.1,7.5,369.5,30.9,2801
10.2,3.6,373.4,25.8,2901
7.8,7.1,369.9,28.2,3001
6.1,6.0,371.0,29.9,3101
7.3,4.6,372.4,28.7,3201
6.8,6.5,371.2,28.5,3301
5.0,8.7,368.3,31.0,3401
10.1,6.6,370.4,25.9,3501
7.8,6.6,371.4,27.2,3601
7.6,7.1,369.9,28.4,3701
