FN,FP,TN,TP,sr
28.6,12.4,364.6,7.4,101
13.7,6.3,370.7,22.3,201
9.9,6.9,370.1,26.1,301
10.3,5.8,371.2,25.7,401
10.5,7.0,370.0,25.5,501
8.4,6.3,370.7,27.6,601
8.6,5.5,371.5,27.4,701
8.4,7.9,369.1,27.6,801
8.4,5.6,371.4,27.6,901
8.0,6.9,370.1,28.0,1001
6.7,7.2,369.8,29.3,1101
8.6,5.3,371.7,27.4,1201
6.7,6.6,370.4,29.3,1301
6.6,7.3,369.7,29.4,1401
8.1,4.5,372.5,27.9,1501
6.7,5.5,371.5,29.3,1601
8.1,4.6,372.4,27.9,1701
7.1,5.3,371.7,28.9,1801
6.4,5.1,371.9,29.6,1901
6.3,4.4,372.6,29.7,2001
7.2,4.6,372.4,28.8,2101
5.8,4.3,372.7,30.2,2201
4.7,5.1,371.9,31.3,2301
7.1,3.7,373.3,28.9,2401
5.3,5.9,371.1,30.7,2501
5.0,3.7,373.3,31.0,2601
5.5,4.2,372.8,30.5,2701
6.3,4.9,372.1,29.7,2801
5.7,5.1,371.9,30.3,2901
7.0,4.0,373.0,29.0,3001
6.6,3.6,373.4,29.4,3101
4.9,4.2,372.8,31.1,3201
5.3,3.7,373.8,30.2,3301
6.0,3.6,373.4,30.0,3401
4.7,4.5,372.5,31.3,3501
5.7,4.0,374.0,29.3,3601
5.6,3.9,373.1,30.4,3701
