FN,FP,TN,TP,sr
32.9,25.6,351.4,3.1,101
14.0,8.7,368.3,22.0,201
11.7,6.4,370.6,24.3,301
8.5,5.6,371.4,27.5,401
7.9,7.8,369.2,28.1,501
8.1,7.1,369.9,27.9,601
9.2,6.6,370.4,26.8,701
9.0,5.0,372.0,27.0,801
7.0,8.3,368.7,29.0,901
7.6,5.0,372.0,28.4,1001
7.0,6.9,370.1,29.0,1101
6.8,5.9,371.1,29.2,1201
7.4,5.7,371.3,28.6,1301
7.2,4.3,372.7,28.8,1401
6.0,6.9,370.1,30.0,1501
7.9,5.6,371.4,28.1,1601
6.1,5.8,371.2,29.9,1701
5.9,4.3,372.7,30.1,1801
5.8,5.6,371.4,30.2,1901
7.5,3.9,373.1,28.5,2001
6.7,5.4,371.6,29.3,2101
5.7,5.8,371.2,30.3,2201
6.0,5.2,371.8,30.0,2301
5.0,4.1,372.9,31.0,2401
6.4,5.7,371.3,29.6,2501
5.5,6.4,370.6,30.5,2601
5.6,4.6,372.4,30.4,2701
6.4,4.4,372.6,29.6,2801
6.8,3.8,373.2,29.2,2901
6.6,4.4,372.6,29.4,3001
6.1,4.1,372.9,29.9,3101
6.7,3.9,373.1,29.3,3201
4.0,4.1,373.4,31.5,3301
5.9,4.5,372.5,30.1,3401
4.8,3.5,373.5,31.2,3501
4.2,5.7,372.3,30.8,3601
4.5,4.0,373.0,31.5,3701
