FN,FP,TN,TP,sr
35.8,4.0,373.0,0.2,101
23.9,9.3,367.7,12.1,201
11.9,6.5,370.5,24.1,301
9.1,8.9,368.1,26.9,401
7.3,7.8,369.2,28.7,501
8.5,5.7,371.3,27.5,601
7.2,7.0,370.0,28.8,701
8.4,5.2,371.8,27.6,801
7.8,7.4,369.6,28.2,901
8.2,4.5,372.5,27.8,1001
6.7,7.7,369.3,29.3,1101
7.1,5.2,371.8,28.9,1201
7.3,6.0,371.0,28.7,1301
6.7,5.6,371.4,29.3,1401
5.3,5.3,371.7,30.7,1501
7.9,4.8,372.2,28.1,1601
6.1,4.6,372.4,29.9,1701
5.4,5.6,371.4,30.6,1801
6.1,5.8,371.2,29.9,1901
7.8,5.7,371.3,28.2,2001
8.0,4.7,372.3,28.0,2101
6.4,5.5,371.5,29.6,2201
6.8,4.8,372.2,29.2,2301
5.8,4.6,372.4,30.2,2401
6.6,4.1,372.9,29.4,2501
5.4,4.9,372.1,30.6,2601
6.5,4.2,372.8,29.5,2701
5.2,4.7,372.3,30.8,2801
6.3,4.8,372.2,29.7,2901
4.8,4.3,372.7,31.2,3001
4.9,4.6,372.4,31.1,3101
5.6,5.0,372.0,30.4,3201
4.8,3.3,374.4,30.5,3301
4.4,5.1,371.9,31.6,3401
4.0,3.3,373.7,32.0,3501
4.3,3.3,374.7,30.7,3601
5.0,4.4,372.6,31.0,3701
