FN,FP,TN,TP,sr
11.1,9.1,367.9,24.9,101
9.2,9.1,367.9,26.8,201
9.1,11.7,365.3,26.9,301
10.1,8.7,368.3,25.9,401
8.5,9.7,367.3,27.5,501
7.5,6.4,370.6,28.5,601
7.5,6.0,371.0,28.5,701
7.5,6.9,370.1,28.5,801
6.8,7.1,369.9,29.2,901
7.9,7.1,369.9,28.1,1001
6.9,6.5,370.5,29.1,1101
9.1,7.5,369.5,26.9,1201
7.4,9.0,368.0,28.6,1301
7.6,7.0,370.0,28.4,1401
8.0,7.3,369.7,28.0,1501
7.9,6.5,370.5,28.1,1601
7.4,7.5,369.5,28.6,1701
5.5,4.2,372.8,30.5,1801
5.7,5.3,371.7,30.3,1901
6.9,5.4,371.6,29.1,2001
6.0,6.7,370.3,30.0,2101
5.4,4.8,372.2,30.6,2201
4.8,4.7,372.3,31.2,2301
6.3,5.2,371.8,29.7,2401
6.3,4.1,372.9,29.7,2501
5.2,6.1,370.9,30.8,2601
6.5,4.0,373.0,29.5,2701
5.7,5.1,371.9,30.3,2801
5.7,5.5,371.5,30.3,2901
4.3,4.8,372.2,31.7,3001
5.2,5.4,371.6,30.8,3101
4.9,4.7,372.3,31.1,3201
5.4,4.0,373.7,29.9,3301
3.3,4.0,373.0,32.7,3401
5.4,4.5,372.5,30.6,3501
5.5,5.2,372.8,29.5,3601
4.2,4.7,372.3,31.8,3701
