FN,FP,MSE,TN,TP,sr
25.6,5.9,0.005558726980981218,371.1,10.4,101
12.3,9.1,0.0031098590183852247,367.9,23.7,201
8.1,5.9,0.0022602898144340224,371.1,27.9,301
6.7,10.2,0.0033557959580251253,366.8,29.3,401
6.2,7.6,0.0025414713098281085,369.4,29.8,501
7.4,7.6,0.001453257632773414,369.4,28.6,601
9.3,5.3,0.0017532998848632062,371.7,26.7,701
7.5,6.5,0.0025468208240822807,370.5,28.5,801
7.5,5.8,0.0023984514083741633,371.2,28.5,901
8.6,4.9,0.0035856925273175756,372.1,27.4,1001
6.3,7.2,0.001902694583425374,369.8,29.7,1101
7.2,7.3,0.00186532305755309,369.7,28.8,1201
8.5,5.8,0.0019320996605389866,371.2,27.5,1301
7.5,5.4,0.003153179108969021,371.6,28.5,1401
7.4,5.9,0.0017057314446162926,371.1,28.6,1501
6.3,5.5,0.0015226582341121432,371.5,29.7,1601
5.7,4.5,0.0014174512535207687,372.5,30.3,1701
5.5,5.0,0.0016730803270211879,372.0,30.5,1801
7.6,4.2,0.001703237210748083,372.8,28.4,1901
6.3,4.1,0.0008099980380488396,372.9,29.7,2001
6.5,4.9,0.0019788470171154884,372.1,29.5,2101
5.8,5.8,0.001538123196164282,371.2,30.2,2201
6.7,3.9,0.0024247164598981547,373.1,29.3,2301
6.1,4.4,0.001682739954188709,372.6,29.9,2401
7.0,5.4,0.001712293410973596,371.6,29.0,2501
8.4,4.0,0.002505269089401267,373.0,27.6,2601
6.4,5.5,0.0018355711601368639,371.5,29.6,2701
6.8,4.7,0.0015307419981128812,372.3,29.2,2801
7.9,4.0,0.001507949431544489,373.0,28.1,2901
7.0,4.5,0.001283994168509338,372.5,29.0,3001
7.0,4.7,0.0017674217882800102,372.3,29.0,3101
7.1,3.3,0.0016387704850440508,373.7,28.9,3201
6.0,3.7,0.0017267534892933852,373.6,29.7,3301
6.1,3.5,0.0023648867137401586,373.5,29.9,3401
6.7,3.3,0.001266910188475713,373.7,29.3,3501
5.6,4.2,0.0010312224649983142,373.8,29.4,3601
5.7,4.8,0.0017890707295318217,372.2,30.3,3701
