FN,FP,TN,TP,sr
29.8,23.5,353.5,6.2,101
15.7,6.9,370.1,20.3,201
8.6,5.9,371.1,27.4,301
8.9,5.0,372.0,27.1,401
9.6,4.6,372.4,26.4,501
8.4,8.5,368.5,27.6,601
7.0,7.5,369.5,29.0,701
6.8,7.8,369.2,29.2,801
8.6,4.6,372.4,27.4,901
7.2,8.3,368.7,28.8,1001
6.9,6.4,370.6,29.1,1101
5.3,9.1,367.9,30.7,1201
7.7,6.3,370.7,28.3,1301
6.0,6.9,370.1,30.0,1401
8.0,6.8,370.2,28.0,1501
7.6,5.8,371.2,28.4,1601
8.2,4.3,372.7,27.8,1701
5.8,7.7,369.3,30.2,1801
7.0,7.9,369.1,29.0,1901
6.7,4.1,372.9,29.3,2001
6.5,5.3,371.7,29.5,2101
6.1,6.1,370.9,29.9,2201
7.7,6.1,370.9,28.3,2301
6.4,6.0,371.0,29.6,2401
5.4,6.5,370.5,30.6,2501
8.5,6.2,370.8,27.5,2601
6.9,7.6,369.4,29.1,2701
6.2,8.0,369.0,29.8,2801
5.5,6.8,370.2,30.5,2901
7.7,6.2,370.8,28.3,3001
7.9,5.4,371.6,28.1,3101
6.4,8.3,368.7,29.6,3201
8.1,6.0,371.3,27.6,3301
5.3,6.2,370.8,30.7,3401
8.2,6.4,370.6,27.8,3501
7.1,7.6,370.4,27.9,3601
9.1,6.3,370.7,26.9,3701
