FN,FP,TN,TP,sr
10.6,11.7,365.3,25.4,101
9.8,7.9,369.1,26.2,201
8.1,7.7,369.3,27.9,301
8.9,6.8,370.2,27.1,401
7.4,7.5,369.5,28.6,501
8.8,7.3,369.7,27.2,601
8.3,8.1,368.9,27.7,701
8.5,7.6,369.4,27.5,801
7.6,7.5,369.5,28.4,901
8.2,6.9,370.1,27.8,1001
8.2,7.2,369.8,27.8,1101
7.1,7.5,369.5,28.9,1201
7.3,6.1,370.9,28.7,1301
6.1,6.9,370.1,29.9,1401
5.7,5.8,371.2,30.3,1501
7.6,7.0,370.0,28.4,1601
6.2,6.1,370.9,29.8,1701
5.2,5.3,371.7,30.8,1801
5.2,5.3,371.7,30.8,1901
4.7,5.7,371.3,31.3,2001
5.7,6.5,370.5,30.3,2101
5.6,6.7,370.3,30.4,2201
5.9,5.4,371.6,30.1,2301
4.6,6.4,370.6,31.4,2401
5.8,4.7,372.3,30.2,2501
6.4,6.3,370.7,29.6,2601
4.8,5.2,371.8,31.2,2701
4.8,6.1,370.9,31.2,2801
5.4,4.4,372.6,30.6,2901
4.7,4.4,372.6,31.3,3001
4.9,4.9,372.1,31.1,3101
6.2,5.4,371.6,29.8,3201
4.7,3.5,374.2,30.6,3301
4.5,5.9,371.1,31.5,3401
6.0,5.2,371.8,30.0,3501
3.8,3.9,374.1,31.2,3601
5.5,4.6,372.4,30.5,3701
