FN,FP,TN,TP,sr
32.1,23.3,353.7,3.9,101
14.8,9.4,367.6,21.2,201
10.4,7.4,369.6,25.6,301
6.3,10.8,366.2,29.7,401
8.2,8.6,368.4,27.8,501
10.0,6.1,370.9,26.0,601
7.5,5.7,371.3,28.5,701
8.7,7.0,370.0,27.3,801
7.2,6.9,370.1,28.8,901
5.4,6.2,370.8,30.6,1001
7.4,5.0,372.0,28.6,1101
7.3,7.6,369.4,28.7,1201
7.4,7.5,369.5,28.6,1301
6.9,6.0,371.0,29.1,1401
7.2,3.8,373.2,28.8,1501
6.9,4.0,373.0,29.1,1601
8.5,3.1,373.9,27.5,1701
6.5,5.0,372.0,29.5,1801
8.0,3.6,373.4,28.0,1901
5.7,5.7,371.3,30.3,2001
6.7,3.5,373.5,29.3,2101
6.0,3.4,373.6,30.0,2201
5.8,4.9,372.1,30.2,2301
7.1,4.5,372.5,28.9,2401
7.1,4.5,372.5,28.9,2501
6.7,3.8,373.2,29.3,2601
4.0,5.1,371.9,32.0,2701
6.5,5.1,371.9,29.5,2801
5.2,4.0,373.0,30.8,2901
6.1,4.0,373.0,29.9,3001
5.6,4.5,372.5,30.4,3101
7.4,4.2,372.8,28.6,3201
3.8,3.6,374.1,31.5,3301
3.5,4.1,372.9,32.5,3401
5.1,3.9,373.1,30.9,3501
5.0,3.0,375.0,30.0,3601
5.1,3.7,373.3,30.9,3701
