FN,FP,TN,TP,sr
24.0,7.7,369.3,12.0,101
16.1,4.7,372.3,19.9,201
8.6,9.0,368.0,27.4,301
10.5,7.2,369.8,25.5,401
7.4,6.8,370.2,28.6,501
9.4,7.6,369.4,26.6,601
8.7,7.6,369.4,27.3,701
7.3,6.1,370.9,28.7,801
6.4,7.4,369.6,29.6,901
7.1,7.6,369.4,28.9,1001
7.5,6.9,370.1,28.5,1101
6.9,5.0,372.0,29.1,1201
8.4,5.1,371.9,27.6,1301
7.8,6.1,370.9,28.2,1401
7.2,5.7,371.3,28.8,1501
6.8,5.1,371.9,29.2,1601
6.9,5.0,372.0,29.1,1701
6.2,5.0,372.0,29.8,1801
6.0,4.0,373.0,30.0,1901
6.5,4.3,372.7,29.5,2001
5.3,5.3,371.7,30.7,2101
4.9,4.3,372.7,31.1,2201
5.8,4.9,372.1,30.2,2301
6.0,4.4,372.6,30.0,2401
8.2,4.3,372.7,27.8,2501
6.3,4.3,372.7,29.7,2601
5.8,4.9,372.1,30.2,2701
6.1,5.0,372.0,29.9,2801
6.0,4.7,372.3,30.0,2901
5.0,5.1,371.9,31.0,3001
4.6,4.2,372.8,31.4,3101
5.9,3.8,373.2,30.1,3201
7.2,3.6,374.1,28.1,3301
5.3,5.0,372.0,30.7,3401
6.3,3.1,373.9,29.7,3501
4.9,3.7,374.3,30.1,3601
5.3,4.4,372.6,30.7,3701
