FN,FP,MSE,TN,TP,sr
16.5,11.6,0.004137910570053511,365.4,19.5,101
10.1,11.0,0.00236803689385109,366.0,25.9,201
7.7,8.4,0.0026754826870580804,368.6,28.3,301
6.3,8.7,0.0027173562330824372,368.3,29.7,401
8.3,6.8,0.0027391459812334943,370.2,27.7,501
6.0,8.0,0.0018327917579003625,369.0,30.0,601
7.5,6.2,0.0022427203248297912,370.8,28.5,701
9.0,5.6,0.0011055769340519994,371.4,27.0,801
7.6,7.4,0.002343499026261056,369.6,28.4,901
7.6,6.4,0.0031042502110564213,370.6,28.4,1001
7.1,5.6,0.0011174018774347838,371.4,28.9,1101
7.8,5.5,0.0017239875610322083,371.5,28.2,1201
8.0,6.9,0.0021507675583175676,370.1,28.0,1301
8.9,5.5,0.001830281590507543,371.5,27.1,1401
4.7,7.6,0.0021920266632718373,369.4,31.3,1501
5.6,5.6,0.0020448447309968447,371.4,30.4,1601
7.1,6.0,0.0023624532509828725,371.0,28.9,1701
6.2,7.0,0.001957323385308373,370.0,29.8,1801
6.7,6.6,0.002818888997602442,370.4,29.3,1901
6.9,7.3,0.002004612003784357,369.7,29.1,2001
7.2,5.9,0.0006856860881954376,371.1,28.8,2101
6.2,4.8,0.0013784557185920697,372.2,29.8,2201
5.4,4.5,0.0016751681908803724,372.5,30.6,2301
4.7,6.6,0.0015399056644318982,370.4,31.3,2401
5.8,5.5,0.0018387363214059558,371.5,30.2,2501
6.0,4.5,0.0013156762791620153,372.5,30.0,2601
5.7,6.5,0.0015369434584710875,370.5,30.3,2701
6.1,5.9,0.001502815542374998,371.1,29.9,2801
4.7,4.7,0.0010238909677899389,372.3,31.3,2901
5.8,5.8,0.0017264755950203675,371.2,30.2,3001
4.5,4.2,0.0012850095498468071,372.8,31.5,3101
5.9,4.1,0.001441693633939817,372.9,30.1,3201
4.2,5.3,0.0009655170189944585,372.1,31.4,3301
6.3,3.5,0.0010920323162228926,373.5,29.7,3401
5.5,4.5,0.0009769015606867675,372.5,30.5,3501
5.0,4.1,0.0012149666568706907,373.9,30.0,3601
3.6,4.4,0.0009943941330905078,372.6,32.4,3701
