FN,FP,MSE,TN,TP,sr
22.2,14.4,0.007519177815525535,362.6,13.8,101
11.6,9.3,0.003794062558405141,367.7,24.4,201
8.5,9.4,0.0034491804360520717,367.6,27.5,301
9.5,8.8,0.0028813393198072546,368.2,26.5,401
9.3,6.9,0.0025131893988215126,370.1,26.7,501
9.6,4.9,0.0018793920193077049,372.1,26.4,601
8.2,6.5,0.0018266680782704544,370.5,27.8,701
7.8,5.4,0.0021791225728408498,371.6,28.2,801
6.7,6.4,0.002013384913367691,370.6,29.3,901
7.9,5.5,0.001797130213143634,371.5,28.1,1001
7.8,8.3,0.0017494168619147654,368.7,28.2,1101
7.5,7.2,0.0021142649641721655,369.8,28.5,1201
7.7,6.1,0.0020853502238286975,370.9,28.3,1301
7.5,5.4,0.0017804955992124845,371.6,28.5,1401
5.2,6.3,0.0018236557515105118,370.7,30.8,1501
8.0,5.0,0.0016365018666971171,372.0,28.0,1601
7.3,5.3,0.0011836931992520755,371.7,28.7,1701
7.8,5.0,0.0016540425039050406,372.0,28.2,1801
4.5,6.0,0.001667459235596247,371.0,31.5,1901
6.4,5.2,0.0015161484072978575,371.8,29.6,2001
5.8,6.2,0.001963329326124735,370.8,30.2,2101
5.5,5.6,0.0014025781855995455,371.4,30.5,2201
7.8,7.0,0.0008012214758441546,370.0,28.2,2301
6.4,5.1,0.0015672297885623177,371.9,29.6,2401
6.7,5.8,0.002037887231932211,371.2,29.3,2501
6.2,4.0,0.0017363314592494436,373.0,29.8,2601
5.7,4.8,0.0014570482619504133,372.2,30.3,2701
6.0,4.3,0.0009831110754705847,372.7,30.0,2801
7.7,4.6,0.001408859478228258,372.4,28.3,2901
4.9,5.8,0.0011479694038496135,371.2,31.1,3001
6.6,5.0,0.0014790264209906903,372.0,29.4,3101
4.5,4.0,0.0011638797994851823,373.0,31.5,3201
6.5,3.9,0.0012864320175529152,373.7,28.9,3301
4.2,4.5,0.0005082063206371695,372.5,31.8,3401
5.0,4.2,0.001398792766550346,372.8,31.0,3501
5.4,3.3,0.00141215745178259,374.7,29.6,3601
5.4,5.5,0.001309909676748215,371.5,30.6,3701
