FN,FP,MSE,TN,TP,sr
25.5,5.3,0.004098256454349314,371.7,10.5,101
11.3,7.9,0.0027634698923109415,369.1,24.7,201
8.1,6.2,0.0024652199758616795,370.8,27.9,301
7.3,8.0,0.0022067949991632506,369.0,28.7,401
9.9,6.7,0.0029965495214160794,370.3,26.1,501
8.6,7.2,0.0023372806150420114,369.8,27.4,601
7.1,7.2,0.0018564888209444228,369.8,28.9,701
9.4,5.5,0.002341686054641034,371.5,26.6,801
7.7,5.1,0.0009122722815323829,371.9,28.3,901
8.6,4.9,0.0015512035609655532,372.1,27.4,1001
6.8,5.8,0.002126268544201262,371.2,29.2,1101
7.0,5.2,0.0011802628578520915,371.8,29.0,1201
7.2,5.2,0.0020198943899552195,371.8,28.8,1301
5.8,6.3,0.0014158743509511884,370.7,30.2,1401
6.9,5.3,0.00119580870049042,371.7,29.1,1501
7.6,5.8,0.0018687700313452672,371.2,28.4,1601
6.9,5.8,0.0014372421490185115,371.2,29.1,1701
4.9,5.2,0.0014709272226337308,371.8,31.1,1801
6.2,5.7,0.0009538985987657091,371.3,29.8,1901
5.8,5.4,0.0012634463638358606,371.6,30.2,2001
5.5,5.2,0.0016946382693961595,371.8,30.5,2101
4.8,5.5,0.0014375719873737428,371.5,31.2,2201
6.5,4.7,0.0018209319429068021,372.3,29.5,2301
5.7,4.3,0.0016753114474835236,372.7,30.3,2401
5.9,5.9,0.001343158114747618,371.1,30.1,2501
4.8,4.5,0.000594297704878378,372.5,31.2,2601
5.9,6.6,0.0014253552840998937,370.4,30.1,2701
5.5,5.8,0.0016316557039036173,371.2,30.5,2801
4.7,4.6,0.0010689719239301149,372.4,31.3,2901
5.4,5.3,0.0012659340648217587,371.7,30.6,3001
5.2,4.6,0.0014827689412749792,372.4,30.8,3101
5.1,5.0,0.0018446892119556968,372.0,30.9,3201
5.2,4.4,0.0013338593236493375,372.8,30.6,3301
7.1,4.7,0.001635875968662226,372.3,28.9,3401
5.1,3.0,0.0009909951055370836,374.0,30.9,3501
4.4,4.7,0.0009332148784248739,373.3,30.6,3601
5.1,4.7,0.0013068898709669937,372.3,30.9,3701
