FN,FP,MSE,TN,TP,sr
35.2,8.4,0.008716891233677106,368.6,0.8,101
20.1,8.1,0.005927494010754727,368.9,15.9,201
9.0,8.0,0.003540936491356255,369.0,27.0,301
7.7,7.4,0.0015735638966204268,369.6,28.3,401
6.8,7.1,0.0018213115057403128,369.9,29.2,501
8.6,5.2,0.0021351958241924603,371.8,27.4,601
7.2,9.4,0.0031391182715597454,367.6,28.8,701
6.2,7.5,0.002399215251953703,369.5,29.8,801
6.2,5.7,0.0015700805297889447,371.3,29.8,901
6.9,6.0,0.0015427278461111484,371.0,29.1,1001
7.7,6.2,0.0010867999768961654,370.8,28.3,1101
6.1,7.2,0.0017096648247384803,369.8,29.9,1201
6.0,6.5,0.0017313643223496786,370.5,30.0,1301
5.6,5.9,0.0015393946378196206,371.1,30.4,1401
7.1,5.9,0.0013570784298870605,371.1,28.9,1501
5.7,4.9,0.001992955683204028,372.1,30.3,1601
7.4,4.3,0.0013684792202410434,372.7,28.6,1701
8.1,5.9,0.0020099590164498133,371.1,27.9,1801
8.3,4.3,0.001735386489454088,372.7,27.7,1901
6.7,4.9,0.0010786495953042487,372.1,29.3,2001
6.3,6.0,0.0017155033642697625,371.0,29.7,2101
7.7,4.3,0.001698795403943167,372.7,28.3,2201
6.6,3.7,0.0014365882817708845,373.3,29.4,2301
8.7,5.2,0.0024315004832510937,371.8,27.3,2401
5.5,4.5,0.0007597370360552068,372.5,30.5,2501
7.0,5.2,0.0014868391156536841,371.8,29.0,2601
6.7,5.0,0.001350913463496408,372.0,29.3,2701
5.0,5.5,0.001190348689993559,371.5,31.0,2801
5.6,4.2,0.0005894420129626478,372.8,30.4,2901
5.3,5.2,0.0009371557238029647,371.8,30.7,3001
5.1,3.3,0.0009814061830144436,373.7,30.9,3101
6.5,3.5,0.00250448157928269,373.5,29.5,3201
4.4,4.9,0.001192087847669645,372.5,31.2,3301
4.0,5.1,0.001466318557120914,371.9,32.0,3401
6.3,3.8,0.0008665562191938874,373.2,29.7,3501
6.0,4.8,0.001370523413470855,373.2,29.0,3601
3.7,5.8,0.0010015830643961888,371.2,32.3,3701
