FN,FP,TN,TP,sr
33.1,25.2,351.8,2.9,101
21.9,7.2,369.8,14.1,201
11.3,4.7,372.3,24.7,301
6.8,9.8,367.2,29.2,401
8.8,7.5,369.5,27.2,501
7.9,6.1,370.9,28.1,601
8.2,6.8,370.2,27.8,701
7.6,6.6,370.4,28.4,801
7.7,5.4,371.6,28.3,901
9.5,6.2,370.8,26.5,1001
7.3,5.5,371.5,28.7,1101
7.4,6.0,371.0,28.6,1201
6.7,5.6,371.4,29.3,1301
7.9,5.6,371.4,28.1,1401
7.3,3.9,373.1,28.7,1501
7.6,7.0,370.0,28.4,1601
5.9,6.9,370.1,30.1,1701
6.6,4.5,372.5,29.4,1801
6.9,4.6,372.4,29.1,1901
6.1,5.3,371.7,29.9,2001
7.9,4.5,372.5,28.1,2101
6.0,5.4,371.6,30.0,2201
7.3,4.5,372.5,28.7,2301
8.1,3.9,373.1,27.9,2401
5.4,5.4,371.6,30.6,2501
5.2,4.0,373.0,30.8,2601
5.9,5.0,372.0,30.1,2701
5.6,5.1,371.9,30.4,2801
6.5,3.7,373.3,29.5,2901
4.0,5.4,371.6,32.0,3001
4.3,4.9,372.1,31.7,3101
4.3,4.4,372.6,31.7,3201
4.9,3.6,373.8,30.7,3301
5.2,4.5,372.5,30.8,3401
5.3,3.9,373.1,30.7,3501
4.6,4.2,373.8,30.4,3601
3.8,3.9,373.1,32.2,3701
