FN,FP,TN,TP,sr
32.8,19.8,357.2,3.2,101
17.9,6.5,370.5,18.1,201
11.3,8.0,369.0,24.7,301
7.2,6.3,370.7,28.8,401
9.5,6.5,370.5,26.5,501
6.6,8.5,368.5,29.4,601
7.4,8.2,368.8,28.6,701
8.9,4.5,372.5,27.1,801
7.0,7.8,369.2,29.0,901
6.9,6.5,370.5,29.1,1001
7.3,6.1,370.9,28.7,1101
8.7,6.2,370.8,27.3,1201
7.3,5.9,371.1,28.7,1301
6.1,6.2,370.8,29.9,1401
7.6,4.8,372.2,28.4,1501
8.5,4.7,372.3,27.5,1601
6.4,4.3,372.7,29.6,1701
5.6,6.3,370.7,30.4,1801
6.7,3.6,373.4,29.3,1901
6.6,4.5,372.5,29.4,2001
5.7,4.2,372.8,30.3,2101
7.3,5.9,371.1,28.7,2201
6.2,4.8,372.2,29.8,2301
6.3,5.0,372.0,29.7,2401
7.0,3.8,373.2,29.0,2501
6.4,4.5,372.5,29.6,2601
5.0,5.2,371.8,31.0,2701
4.6,5.4,371.6,31.4,2801
4.4,4.8,372.2,31.6,2901
4.3,4.1,372.9,31.7,3001
4.7,4.6,372.4,31.3,3101
4.6,4.7,372.3,31.4,3201
4.5,5.4,372.2,30.9,3301
5.3,5.3,371.7,30.7,3401
5.0,2.5,374.5,31.0,3501
4.3,3.4,374.6,30.7,3601
4.1,3.3,373.7,31.9,3701
