FN,FP,TN,TP,sr
13.7,8.3,368.7,22.3,101
13.6,7.2,369.8,22.4,201
9.7,7.7,369.3,26.3,301
10.6,7.2,369.8,25.4,401
9.8,6.1,370.9,26.2,501
10.2,7.4,369.6,25.8,601
10.3,4.9,372.1,25.7,701
8.9,5.1,371.9,27.1,801
8.5,6.7,370.3,27.5,901
8.0,6.1,370.9,28.0,1001
8.2,7.7,369.3,27.8,1101
8.8,6.0,371.0,27.2,1201
7.1,8.0,369.0,28.9,1301
6.7,6.1,370.9,29.3,1401
7.1,4.7,372.3,28.9,1501
7.4,6.0,371.0,28.6,1601
7.1,4.4,372.6,28.9,1701
7.6,5.1,371.9,28.4,1801
6.2,5.1,371.9,29.8,1901
5.3,6.1,370.9,30.7,2001
6.6,4.7,372.3,29.4,2101
6.2,5.7,371.3,29.8,2201
7.6,4.2,372.8,28.4,2301
7.6,4.2,372.8,28.4,2401
7.0,6.1,370.9,29.0,2501
4.6,4.3,372.7,31.4,2601
5.8,4.7,372.3,30.2,2701
7.0,4.2,372.8,29.0,2801
6.9,3.4,373.6,29.1,2901
6.3,4.4,372.6,29.7,3001
4.9,3.7,373.3,31.1,3101
6.2,5.3,371.7,29.8,3201
7.1,4.1,373.4,28.4,3301
4.6,3.1,373.9,31.4,3401
5.6,4.6,372.4,30.4,3501
5.4,3.5,374.5,29.6,3601
4.8,4.7,372.3,31.2,3701
