FN,FP,MSE,TN,TP,sr
30.9,5.8,0.008487195655098197,371.2,5.1,101
14.0,8.3,0.0034644050537290137,368.7,22.0,201
7.1,11.8,0.0019913868246098556,365.2,28.9,301
9.1,5.5,0.0022196796673410253,371.5,26.9,401
5.9,10.5,0.003203046691864863,366.5,30.1,501
6.1,8.4,0.0015008470792253394,368.6,29.9,601
7.6,7.7,0.0015426978314297835,369.3,28.4,701
5.6,7.7,0.0028607241227039636,369.3,30.4,801
8.2,5.3,0.0018164405266321826,371.7,27.8,901
7.6,7.5,0.0013779307913585734,369.5,28.4,1001
7.4,6.2,0.001685405625145057,370.8,28.6,1101
8.2,5.2,0.0020948152609964973,371.8,27.8,1201
6.6,5.0,0.0023348955884485963,372.0,29.4,1301
8.2,4.8,0.0025799230273159165,372.2,27.8,1401
8.5,5.3,0.002074588839644322,371.7,27.5,1501
7.3,5.7,0.0022509876121985114,371.3,28.7,1601
7.0,5.5,0.0013033173671697432,371.5,29.0,1701
6.6,4.9,0.001707955599950421,372.1,29.4,1801
6.3,3.4,0.0019625857248797,373.6,29.7,1901
7.7,5.4,0.0011910780933647505,371.6,28.3,2001
7.5,4.1,0.0014456747761765131,372.9,28.5,2101
6.7,5.5,0.0023308664667558497,371.5,29.3,2201
6.6,3.7,0.0006561612989614039,373.3,29.4,2301
7.5,5.0,0.001608796977096936,372.0,28.5,2401
5.5,3.6,0.0009652448351644156,373.4,30.5,2501
5.9,3.7,0.0012851034823456158,373.3,30.1,2601
6.8,4.3,0.001783248066858653,372.7,29.2,2701
5.0,3.9,0.0014522727681835757,373.1,31.0,2801
5.6,5.9,0.0011377943412507064,371.1,30.4,2901
5.3,4.5,0.0017479782192403085,372.5,30.7,3001
5.3,3.4,0.0010037192332213846,373.6,30.7,3101
5.4,7.1,0.0010794224211686776,369.9,30.6,3201
6.5,5.9,0.0014899039957432985,371.4,29.2,3301
5.3,6.3,0.001165230443558069,370.7,30.7,3401
6.2,4.5,0.0016668158229548042,372.5,29.8,3501
5.3,5.8,0.0018123541011144267,372.2,29.7,3601
5.9,5.9,0.0008815820558189261,371.1,30.1,3701
