FN,FP,MSE,TN,TP,sr
33.9,4.6,0.008523868427345843,372.4,2.1,101
22.8,6.8,0.004598505160852543,370.2,13.2,201
12.5,6.3,0.0036494897298963215,370.7,23.5,301
9.8,6.6,0.0021500405348979885,370.4,26.2,401
7.0,7.6,0.001439275015368173,369.4,29.0,501
5.3,10.3,0.0020775962219358947,366.7,30.7,601
7.9,8.4,0.0017835984305777975,368.6,28.1,701
7.8,7.3,0.0016700292622622397,369.7,28.2,801
6.6,6.7,0.0019378411899456324,370.3,29.4,901
7.2,6.6,0.0017543001524346958,370.4,28.8,1001
6.9,7.2,0.001344839691559062,369.8,29.1,1101
6.2,7.5,0.0015773076847292542,369.5,29.8,1201
8.7,8.4,0.0023904506715294012,368.6,27.3,1301
7.7,6.0,0.0021360494374979716,371.0,28.3,1401
8.0,6.9,0.0018299227011490885,370.1,28.0,1501
8.0,5.0,0.0017002998986205547,372.0,28.0,1601
7.2,6.1,0.0016043606220700053,370.9,28.8,1701
7.9,4.7,0.0012745728497596085,372.3,28.1,1801
9.5,5.2,0.002171355120707835,371.8,26.5,1901
7.0,3.9,0.0013612494545704756,373.1,29.0,2001
4.6,5.4,0.0020069749071101413,371.6,31.4,2101
7.6,4.7,0.001240584867853933,372.3,28.4,2201
6.5,3.9,0.001479801115711017,373.1,29.5,2301
6.7,3.2,0.0018683960555794213,373.8,29.3,2401
6.2,4.3,0.0010182456806001221,372.7,29.8,2501
6.9,3.9,0.002010744287757492,373.1,29.1,2601
6.6,4.1,0.0014137391514365029,372.9,29.4,2701
6.2,6.5,0.0015796056722496455,370.5,29.8,2801
4.6,4.6,0.0011294628897148807,372.4,31.4,2901
4.3,5.5,0.0013036584823806817,371.5,31.7,3001
6.6,5.0,0.0012826895207043345,372.0,29.4,3101
6.3,3.3,0.0010482662025177976,373.7,29.7,3201
5.0,4.3,0.0015824588443161714,373.0,30.7,3301
5.5,5.3,0.0014460516968755196,371.7,30.5,3401
4.7,4.6,0.0010858763128330394,372.4,31.3,3501
4.7,6.4,0.0013208566413424364,371.6,30.3,3601
5.9,3.7,0.001205581294980157,373.3,30.1,3701
