FN,FP,MSE,TN,TP,sr
13.3,13.6,0.005977148910411623,363.4,22.7,101
9.8,9.7,0.0035473872418019916,367.3,26.2,201
9.3,7.0,0.0018223104054942763,370.0,26.7,301
9.0,7.8,0.002032822176486427,369.2,27.0,401
11.0,7.9,0.002562311278510196,369.1,25.0,501
9.3,8.3,0.0033778406652792796,368.7,26.7,601
9.8,7.2,0.0022969248378986278,369.8,26.2,701
8.0,6.7,0.002702789902974323,370.3,28.0,801
7.5,8.9,0.0022246911125685226,368.1,28.5,901
8.8,6.6,0.0022660972468837234,370.4,27.2,1001
8.2,6.7,0.0023976922646698415,370.3,27.8,1101
7.6,7.9,0.002663007048179372,369.1,28.4,1201
8.3,6.2,0.0022656115744477804,370.8,27.7,1301
7.6,5.5,0.0019357894500112004,371.5,28.4,1401
7.4,5.9,0.002149542964573428,371.1,28.6,1501
7.2,4.9,0.0022381090263932342,372.1,28.8,1601
7.3,7.6,0.0015575303597584749,369.4,28.7,1701
5.9,6.3,0.0016090720840060669,370.7,30.1,1801
6.0,5.1,0.001210200532060928,371.9,30.0,1901
7.2,4.0,0.000844230635426684,373.0,28.8,2001
6.5,4.8,0.0019219168801418705,372.2,29.5,2101
6.0,5.8,0.0027536317682287305,371.2,30.0,2201
6.7,5.1,0.001110259575825487,371.9,29.3,2301
6.9,5.5,0.002222397968941234,371.5,29.1,2401
6.7,5.1,0.002185708128875246,371.9,29.3,2501
6.1,5.5,0.0015780476638610225,371.5,29.9,2601
7.0,3.2,0.00102114421495666,373.8,29.0,2701
5.5,5.8,0.0020879562990392467,371.2,30.5,2801
5.4,5.5,0.0006582867355822222,371.5,30.6,2901
6.0,4.9,0.0014951815473492928,372.1,30.0,3001
5.3,4.8,0.0008135992495885884,372.2,30.7,3101
5.7,5.3,0.0015182630758899854,371.7,30.3,3201
4.1,4.7,0.000911617127895447,372.9,31.3,3301
5.7,5.1,0.001984390932423989,371.9,30.3,3401
5.3,4.4,0.0008335696306903115,372.6,30.7,3501
5.0,5.9,0.001313483894662345,372.1,30.0,3601
6.3,3.6,0.0009384715558430982,373.4,29.7,3701
