FN,FP,TN,TP,sr
15.5,7.5,369.5,20.5,101
10.6,9.3,367.7,25.4,201
10.0,8.4,368.6,26.0,301
11.9,7.3,369.7,24.1,401
9.7,8.1,368.9,26.3,501
8.1,7.0,370.0,27.9,601
9.1,6.9,370.1,26.9,701
7.1,8.5,368.5,28.9,801
8.4,6.6,370.4,27.6,901
9.0,6.0,371.0,27.0,1001
6.7,7.2,369.8,29.3,1101
8.9,7.9,369.1,27.1,1201
6.8,6.5,370.5,29.2,1301
7.2,5.8,371.2,28.8,1401
6.5,5.4,371.6,29.5,1501
8.2,5.4,371.6,27.8,1601
5.9,6.6,370.4,30.1,1701
7.1,5.2,371.8,28.9,1801
6.1,5.6,371.4,29.9,1901
7.5,6.6,370.4,28.5,2001
6.0,5.5,371.5,30.0,2101
5.9,5.1,371.9,30.1,2201
6.0,5.7,371.3,30.0,2301
5.7,5.0,372.0,30.3,2401
5.4,5.5,371.5,30.6,2501
6.3,4.9,372.1,29.7,2601
6.4,5.6,371.4,29.6,2701
5.3,4.8,372.2,30.7,2801
4.5,5.0,372.0,31.5,2901
4.6,4.7,372.3,31.4,3001
5.1,5.2,371.8,30.9,3101
5.8,5.4,371.6,30.2,3201
5.0,5.1,372.4,30.5,3301
4.9,4.4,372.6,31.1,3401
4.4,5.3,371.7,31.6,3501
4.5,6.2,371.8,30.5,3601
4.6,4.7,372.3,31.4,3701
