FN,FP,MSE,TN,TP,sr
20.1,11.9,0.005017391921800752,365.1,15.9,101
11.6,7.3,0.0030913397067833144,369.7,24.4,201
9.4,7.5,0.0018238947714666165,369.5,26.6,301
6.8,10.8,0.0022735769345567304,366.2,29.2,401
8.0,7.6,0.0021526383217589807,369.4,28.0,501
6.8,8.5,0.0028301461608833713,368.5,29.2,601
7.2,6.3,0.0013426629348241874,370.7,28.8,701
8.7,4.2,0.001178776394805579,372.8,27.3,801
8.2,5.6,0.002174627899555732,371.4,27.8,901
7.5,6.7,0.0021738818038585335,370.3,28.5,1001
8.2,5.4,0.0016307363757591402,371.6,27.8,1101
8.2,5.6,0.0018315665581832212,371.4,27.8,1201
8.1,5.9,0.0018805073670874282,371.1,27.9,1301
7.6,6.2,0.0023251478215475215,370.8,28.4,1401
7.0,6.3,0.0015578214512897935,370.7,29.0,1501
7.9,5.7,0.0017711902295848678,371.3,28.1,1601
7.7,5.3,0.002241131128867224,371.7,28.3,1701
5.6,4.1,0.002071169123074871,372.9,30.4,1801
6.3,3.5,0.0014030667605127137,373.5,29.7,1901
5.4,6.1,0.002105904892420661,370.9,30.6,2001
6.9,4.5,0.0016032967146113624,372.5,29.1,2101
5.4,5.3,0.000876616875618535,371.7,30.6,2201
6.3,3.7,0.0017116910792649442,373.3,29.7,2301
4.7,4.3,0.0011703354057158093,372.7,31.3,2401
7.8,4.5,0.0019578935915941873,372.5,28.2,2501
5.2,5.6,0.0014877941911450752,371.4,30.8,2601
5.3,6.3,0.0012025590871636081,370.7,30.7,2701
6.2,5.2,0.0008125847195251619,371.8,29.8,2801
5.4,6.0,0.0019820622223780124,371.0,30.6,2901
4.6,5.4,0.0016147149015710762,371.6,31.4,3001
5.9,4.1,0.001221550523408983,372.9,30.1,3101
5.3,4.9,0.002233181481995597,372.1,30.7,3201
3.5,5.0,0.0013671364086929815,372.2,32.3,3301
5.2,5.1,0.001238484172083464,371.9,30.8,3401
4.0,3.9,0.0016006119941549615,373.1,32.0,3501
5.4,5.3,0.0016608341341273047,372.7,29.6,3601
5.5,3.9,0.001548212198023176,373.1,30.5,3701
