FN,FP,MSE,TN,TP,sr
30.6,14.5,0.006046118341404358,362.5,5.4,101
15.3,7.3,0.002568717732575591,369.7,20.7,201
13.0,3.6,0.0021306638623841126,373.4,23.0,301
6.8,7.9,0.0026590342981657996,369.1,29.2,401
5.4,8.8,0.0014993143168831398,368.2,30.6,501
4.7,9.5,0.002618602629061669,367.5,31.3,601
8.7,6.3,0.0017366401819140886,370.7,27.3,701
7.1,7.0,0.0015739262333023022,370.0,28.9,801
7.9,5.6,0.0019395775344316888,371.4,28.1,901
7.6,6.7,0.0025198178585710694,370.3,28.4,1001
8.2,6.2,0.001972704422433505,370.8,27.8,1101
8.4,5.6,0.0012596571076556517,371.4,27.6,1201
7.7,4.1,0.0019026961238592284,372.9,28.3,1301
9.1,5.0,0.0027670286155686633,372.0,26.9,1401
9.0,4.9,0.0017272683218848052,372.1,27.0,1501
6.9,5.2,0.0012672681197922887,371.8,29.1,1601
5.7,4.3,0.0013101466813897748,372.7,30.3,1701
7.6,6.3,0.0011585979538172072,370.7,28.4,1801
7.8,5.7,0.002225404422993201,371.3,28.2,1901
6.2,4.6,0.0009286606483929659,372.4,29.8,2001
5.4,5.3,0.0016241078526717915,371.7,30.6,2101
5.9,4.8,0.001365274045895299,372.2,30.1,2201
5.7,4.9,0.0011969972240090648,372.1,30.3,2301
7.2,3.9,0.0019419010712786525,373.1,28.8,2401
5.5,5.7,0.0015159519157732335,371.3,30.5,2501
6.9,3.7,0.0012725968460463389,373.3,29.1,2601
5.1,4.9,0.002002240317601383,372.1,30.9,2701
4.5,5.2,0.0011071720932723252,371.8,31.5,2801
5.9,4.8,0.002059016394613915,372.2,30.1,2901
4.9,4.9,0.0016606637248144564,372.1,31.1,3001
6.2,5.2,0.0014484002989613178,371.8,29.8,3101
5.7,5.0,0.00263909127811822,372.0,30.3,3201
5.3,4.7,0.001456406272605195,373.0,30.0,3301
5.5,5.3,0.0012651205134078588,371.7,30.5,3401
6.4,4.4,0.0016424591745223538,372.6,29.6,3501
4.4,4.2,0.0014316146176660315,373.8,30.6,3601
5.3,5.5,0.001537725778130361,371.5,30.7,3701
