FN,FP,TN,TP,sr
17.5,10.2,366.8,18.5,101
10.6,7.1,369.9,25.4,201
9.4,8.0,369.0,26.6,301
9.5,7.8,369.2,26.5,401
11.5,5.2,371.8,24.5,501
10.2,5.9,371.1,25.8,601
9.7,7.3,369.7,26.3,701
8.7,5.3,371.7,27.3,801
8.2,6.2,370.8,27.8,901
9.4,6.1,370.9,26.6,1001
8.6,5.9,371.1,27.4,1101
6.8,5.2,371.8,29.2,1201
6.9,6.1,370.9,29.1,1301
8.2,4.4,372.6,27.8,1401
7.7,5.8,371.2,28.3,1501
8.0,5.3,371.7,28.0,1601
6.2,6.4,370.6,29.8,1701
5.8,5.5,371.5,30.2,1801
8.6,5.5,371.5,27.4,1901
5.9,3.9,373.1,30.1,2001
6.3,5.3,371.7,29.7,2101
7.4,4.5,372.5,28.6,2201
5.8,6.6,370.4,30.2,2301
7.3,5.3,371.7,28.7,2401
6.9,4.0,373.0,29.1,2501
6.2,4.5,372.5,29.8,2601
6.3,5.8,371.2,29.7,2701
7.3,5.3,371.7,28.7,2801
7.2,3.8,373.2,28.8,2901
5.2,4.5,372.5,30.8,3001
5.7,3.9,373.1,30.3,3101
5.8,4.6,372.4,30.2,3201
4.7,4.3,373.2,30.8,3301
6.9,4.5,372.5,29.1,3401
5.8,4.3,372.7,30.2,3501
4.8,4.1,373.9,30.2,3601
5.9,3.2,373.8,30.1,3701
