FN,FP,TN,TP,sr
29.4,31.0,346.0,6.6,101
14.1,6.5,370.5,21.9,201
8.5,6.1,370.9,27.5,301
9.3,6.6,370.4,26.7,401
8.4,7.0,370.0,27.6,501
10.4,7.0,370.0,25.6,601
7.3,5.8,371.2,28.7,701
7.2,7.3,369.7,28.8,801
8.7,6.3,370.7,27.3,901
8.2,6.1,370.9,27.8,1001
8.5,5.1,371.9,27.5,1101
9.3,5.6,371.4,26.7,1201
5.8,5.9,371.1,30.2,1301
7.0,5.3,371.7,29.0,1401
6.7,6.8,370.2,29.3,1501
6.5,3.3,373.7,29.5,1601
7.6,4.2,372.8,28.4,1701
7.8,4.5,372.5,28.2,1801
6.8,7.2,369.8,29.2,1901
7.0,4.6,372.4,29.0,2001
4.8,4.6,372.4,31.2,2101
7.4,5.0,372.0,28.6,2201
4.9,5.8,371.2,31.1,2301
5.8,4.2,372.8,30.2,2401
4.4,4.4,372.6,31.6,2501
5.8,3.3,373.7,30.2,2601
4.9,6.3,370.7,31.1,2701
5.0,4.1,372.9,31.0,2801
6.7,4.5,372.5,29.3,2901
4.9,3.2,373.8,31.1,3001
5.7,4.6,372.4,30.3,3101
5.3,4.3,372.7,30.7,3201
4.0,3.9,373.7,31.4,3301
5.4,4.1,372.9,30.6,3401
5.0,4.2,372.8,31.0,3501
5.0,4.3,373.7,30.0,3601
4.3,3.6,373.4,31.7,3701
