FN,FP,TN,TP,sr
18.4,14.3,362.7,17.6,101
9.0,9.4,367.6,27.0,201
8.6,8.5,368.5,27.4,301
9.4,7.7,369.3,26.6,401
10.1,6.8,370.2,25.9,501
10.0,5.9,371.1,26.0,601
9.2,5.9,371.1,26.8,701
8.1,5.7,371.3,27.9,801
6.3,5.7,371.3,29.7,901
8.6,6.9,370.1,27.4,1001
7.9,8.1,368.9,28.1,1101
7.2,5.8,371.2,28.8,1201
6.2,6.1,370.9,29.8,1301
7.8,3.4,373.6,28.2,1401
8.3,4.7,372.3,27.7,1501
5.5,5.4,371.6,30.5,1601
7.1,5.6,371.4,28.9,1701
7.3,4.2,372.8,28.7,1801
6.8,5.4,371.6,29.2,1901
6.5,5.7,371.3,29.5,2001
6.9,5.0,372.0,29.1,2101
5.6,5.4,371.6,30.4,2201
5.5,5.1,371.9,30.5,2301
4.9,6.3,370.7,31.1,2401
6.3,4.5,372.5,29.7,2501
4.7,4.1,372.9,31.3,2601
6.2,3.0,374.0,29.8,2701
4.4,4.6,372.4,31.6,2801
5.1,4.2,372.8,30.9,2901
5.5,5.8,371.2,30.5,3001
6.2,4.7,372.3,29.8,3101
4.5,6.0,371.0,31.5,3201
5.0,3.9,373.7,30.4,3301
4.2,4.6,372.4,31.8,3401
4.8,5.3,371.7,31.2,3501
4.1,4.7,373.3,30.9,3601
5.5,3.3,373.7,30.5,3701
