FN,FP,TN,TP,sr
12.2,10.1,366.9,23.8,101
13.1,8.0,369.0,22.9,201
14.2,7.1,369.9,21.8,301
9.5,10.2,366.8,26.5,401
10.4,7.3,369.7,25.6,501
10.6,5.2,371.8,25.4,601
10.3,8.6,368.4,25.7,701
7.9,6.5,370.5,28.1,801
8.0,7.4,369.6,28.0,901
9.5,4.6,372.4,26.5,1001
8.2,7.0,370.0,27.8,1101
8.2,7.8,369.2,27.8,1201
8.4,5.9,371.1,27.6,1301
9.1,5.4,371.6,26.9,1401
8.9,6.1,370.9,27.1,1501
6.9,6.1,370.9,29.1,1601
7.5,5.1,371.9,28.5,1701
8.7,5.4,371.6,27.3,1801
7.3,4.6,372.4,28.7,1901
6.9,5.8,371.2,29.1,2001
7.9,5.2,371.8,28.1,2101
7.0,4.5,372.5,29.0,2201
6.5,4.8,372.2,29.5,2301
6.0,3.8,373.2,30.0,2401
6.6,3.5,373.5,29.4,2501
7.0,3.6,373.4,29.0,2601
6.4,4.2,372.8,29.6,2701
5.6,4.1,372.9,30.4,2801
5.8,3.5,373.5,30.2,2901
5.9,4.9,372.1,30.1,3001
5.6,4.1,372.9,30.4,3101
5.9,3.2,373.8,30.1,3201
6.3,4.2,373.3,29.2,3301
5.1,3.6,373.4,30.9,3401
4.8,4.1,372.9,31.2,3501
5.2,3.9,374.1,29.8,3601
5.3,3.1,373.9,30.7,3701
