FN,FP,TN,TP,sr
32.0,20.3,356.7,4.0,101
16.8,6.5,370.5,19.2,201
9.6,5.6,371.4,26.4,301
9.2,6.6,370.4,26.8,401
6.8,9.1,367.9,29.2,501
7.8,6.4,370.6,28.2,601
9.1,6.6,370.4,26.9,701
8.3,7.0,370.0,27.7,801
7.1,9.0,368.0,28.9,901
7.5,5.9,371.1,28.5,1001
7.1,6.4,370.6,28.9,1101
5.4,8.8,368.2,30.6,1201
6.1,7.7,369.3,29.9,1301
6.9,5.2,371.8,29.1,1401
7.3,6.8,370.2,28.7,1501
8.1,5.9,371.1,27.9,1601
7.7,6.3,370.7,28.3,1701
7.5,5.4,371.6,28.5,1801
7.1,5.8,371.2,28.9,1901
7.1,5.6,371.4,28.9,2001
5.2,6.3,370.7,30.8,2101
8.8,4.9,372.1,27.2,2201
6.9,6.3,370.7,29.1,2301
7.3,6.0,371.0,28.7,2401
7.6,6.4,370.6,28.4,2501
6.6,4.7,372.3,29.4,2601
5.6,6.0,371.0,30.4,2701
8.9,4.2,372.8,27.1,2801
7.7,4.0,373.0,28.3,2901
8.0,5.6,371.4,28.0,3001
6.8,7.6,369.4,29.2,3101
8.6,6.8,370.2,27.4,3201
8.1,5.2,372.1,27.6,3301
7.5,5.2,371.8,28.5,3401
6.3,7.8,369.2,29.7,3501
7.6,5.7,372.3,27.4,3601
7.3,7.9,369.1,28.7,3701
