FN,FP,TN,TP,sr
34.5,14.7,362.3,1.5,101
23.8,9.4,367.6,12.2,201
12.2,6.7,370.3,23.8,301
10.9,5.7,371.3,25.1,401
8.0,6.7,370.3,28.0,501
7.9,5.1,371.9,28.1,601
5.4,9.1,367.9,30.6,701
7.4,7.4,369.6,28.6,801
7.6,5.6,371.4,28.4,901
8.0,5.2,371.8,28.0,1001
8.0,7.1,369.9,28.0,1101
6.4,5.9,371.1,29.6,1201
8.0,7.5,369.5,28.0,1301
7.1,4.9,372.1,28.9,1401
6.0,6.7,370.3,30.0,1501
6.3,7.5,369.5,29.7,1601
6.5,6.9,370.1,29.5,1701
7.5,7.1,369.9,28.5,1801
6.6,6.2,370.8,29.4,1901
6.4,6.2,370.8,29.6,2001
6.5,6.0,371.0,29.5,2101
5.3,5.1,371.9,30.7,2201
7.2,7.2,369.8,28.8,2301
6.9,6.3,370.7,29.1,2401
6.1,6.7,370.3,29.9,2501
5.8,7.3,369.7,30.2,2601
8.5,5.0,372.0,27.5,2701
5.9,6.7,370.3,30.1,2801
8.0,6.4,370.6,28.0,2901
7.0,7.2,369.8,29.0,3001
7.2,5.8,371.2,28.8,3101
7.7,5.5,371.5,28.3,3201
4.3,7.1,370.5,31.1,3301
8.0,5.8,371.2,28.0,3401
8.7,5.1,371.9,27.3,3501
7.2,5.5,372.5,27.8,3601
7.1,6.6,370.4,28.9,3701
