FN,FP,MSE,TN,TP,sr
35.0,9.0,0.007891643956292044,368.0,1.0,101
18.0,6.6,0.0034039931928377723,370.4,18.0,201
12.4,5.5,0.0032395630902889417,371.5,23.6,301
7.6,8.5,0.0023540864259708138,368.5,28.4,401
9.2,5.3,0.0018692091817632966,371.7,26.8,501
5.2,8.7,0.0016422018803708867,368.3,30.8,601
6.4,7.5,0.0017510806609215986,369.5,29.6,701
9.5,6.2,0.0022426567659214625,370.8,26.5,801
6.7,6.4,0.002625483025829908,370.6,29.3,901
7.0,6.6,0.0016838968851999897,370.4,29.0,1001
6.7,5.9,0.002544356007395369,371.1,29.3,1101
7.2,6.0,0.0014312568190757039,371.0,28.8,1201
8.0,6.0,0.001168677028788144,371.0,28.0,1301
6.5,6.8,0.0013869791148381576,370.2,29.5,1401
7.1,4.3,0.001191174365842622,372.7,28.9,1501
7.3,6.0,0.0018913615931645822,371.0,28.7,1601
6.2,6.2,0.0016122789814222624,370.8,29.8,1701
6.4,4.0,0.0018757254943841891,373.0,29.6,1801
7.6,5.6,0.001587343407869419,371.4,28.4,1901
6.6,5.8,0.001666206168335193,371.2,29.4,2001
7.0,3.8,0.0013541653349251627,373.2,29.0,2101
5.4,5.9,0.0010439377577516344,371.1,30.6,2201
7.4,4.0,0.0011609678078609942,373.0,28.6,2301
6.0,4.6,0.001237227956130142,372.4,30.0,2401
6.7,6.0,0.0018424960172080122,371.0,29.3,2501
7.1,5.6,0.0016820269984350017,371.4,28.9,2601
7.6,5.2,0.0009836867420713324,371.8,28.4,2701
6.5,4.3,0.0016616502760702684,372.7,29.5,2801
6.0,4.2,0.0014901597234508331,372.8,30.0,2901
6.8,4.6,0.0018538553492816533,372.4,29.2,3001
7.3,4.3,0.0019830956567235382,372.7,28.7,3101
6.4,3.3,0.0012606682223674026,373.7,29.6,3201
6.3,3.8,0.0016477896107733904,373.6,29.3,3301
5.4,3.7,0.001171559020077322,373.3,30.6,3401
6.5,4.5,0.0013845270990491016,372.5,29.5,3501
6.5,4.2,0.0018334735060272327,373.8,28.5,3601
6.6,4.8,0.0018234211955732538,372.2,29.4,3701
