FN,FP,TN,TP,sr
22.1,11.7,365.3,13.9,101
12.2,6.1,370.9,23.8,201
10.6,9.3,367.7,25.4,301
10.9,5.6,371.4,25.1,401
11.0,5.9,371.1,25.0,501
9.9,7.9,369.1,26.1,601
8.9,5.4,371.6,27.1,701
7.1,6.2,370.8,28.9,801
9.2,5.5,371.5,26.8,901
8.2,6.8,370.2,27.8,1001
9.1,5.0,372.0,26.9,1101
8.7,5.2,371.8,27.3,1201
7.5,5.3,371.7,28.5,1301
7.4,6.4,370.6,28.6,1401
6.8,5.2,371.8,29.2,1501
7.4,5.5,371.5,28.6,1601
7.0,5.9,371.1,29.0,1701
8.4,5.0,372.0,27.6,1801
6.7,5.9,371.1,29.3,1901
6.8,5.2,371.8,29.2,2001
7.7,6.6,370.4,28.3,2101
4.9,5.7,371.3,31.1,2201
6.2,5.0,372.0,29.8,2301
4.8,5.5,371.5,31.2,2401
6.6,4.3,372.7,29.4,2501
5.4,6.5,370.5,30.6,2601
6.4,4.1,372.9,29.6,2701
5.7,4.7,372.3,30.3,2801
5.8,5.9,371.1,30.2,2901
4.8,5.1,371.9,31.2,3001
5.3,5.4,371.6,30.7,3101
6.1,3.9,373.1,29.9,3201
5.5,3.5,374.3,29.7,3301
5.1,3.9,373.1,30.9,3401
5.0,3.5,373.5,31.0,3501
3.8,4.2,373.8,31.2,3601
5.2,4.6,372.4,30.8,3701
