FN,FP,TN,TP,sr
26.5,20.4,356.6,9.5,101
12.8,6.0,371.0,23.2,201
10.8,6.3,370.7,25.2,301
7.8,6.5,370.5,28.2,401
8.5,6.9,370.1,27.5,501
7.7,5.3,371.7,28.3,601
9.1,5.6,371.4,26.9,701
7.9,7.1,369.9,28.1,801
8.0,6.9,370.1,28.0,901
8.3,7.2,369.8,27.7,1001
6.6,6.5,370.5,29.4,1101
8.7,4.6,372.4,27.3,1201
8.3,5.2,371.8,27.7,1301
7.8,5.7,371.3,28.2,1401
7.5,5.2,371.8,28.5,1501
6.7,6.0,371.0,29.3,1601
5.4,4.7,372.3,30.6,1701
6.1,4.2,372.8,29.9,1801
5.4,4.0,373.0,30.6,1901
6.6,4.8,372.2,29.4,2001
5.0,6.0,371.0,31.0,2101
8.5,4.4,372.6,27.5,2201
6.4,6.2,370.8,29.6,2301
6.2,3.6,373.4,29.8,2401
6.0,4.5,372.5,30.0,2501
7.1,3.9,373.1,28.9,2601
5.9,4.6,372.4,30.1,2701
4.4,5.4,371.6,31.6,2801
5.8,6.4,370.6,30.2,2901
4.5,4.8,372.2,31.5,3001
5.3,4.3,372.7,30.7,3101
4.9,4.0,373.0,31.1,3201
5.8,4.4,372.9,29.9,3301
5.2,2.7,374.3,30.8,3401
5.8,4.5,372.5,30.2,3501
4.9,4.7,373.3,30.1,3601
6.0,4.6,372.4,30.0,3701
