FN,FP,TN,TP,sr
33.9,10.8,366.2,2.1,101
25.0,11.9,365.1,11.0,201
11.1,6.3,370.7,24.9,301
9.5,7.9,369.1,26.5,401
9.0,7.8,369.2,27.0,501
8.5,8.6,368.4,27.5,601
5.1,11.2,365.8,30.9,701
7.1,7.7,369.3,28.9,801
7.2,5.8,371.2,28.8,901
7.4,5.1,371.9,28.6,1001
8.1,5.7,371.3,27.9,1101
5.9,4.6,372.4,30.1,1201
5.9,4.3,372.7,30.1,1301
6.2,7.8,369.2,29.8,1401
5.8,6.8,370.2,30.2,1501
8.2,5.2,371.8,27.8,1601
5.6,5.0,372.0,30.4,1701
5.9,5.0,372.0,30.1,1801
4.7,6.0,371.0,31.3,1901
6.5,6.5,370.5,29.5,2001
5.0,6.5,370.5,31.0,2101
5.9,2.8,374.2,30.1,2201
6.6,5.2,371.8,29.4,2301
6.2,3.8,373.2,29.8,2401
6.4,3.3,373.7,29.6,2501
6.1,4.3,372.7,29.9,2601
5.1,4.1,372.9,30.9,2701
6.3,6.6,370.4,29.7,2801
5.9,2.9,374.1,30.1,2901
6.0,3.9,373.1,30.0,3001
5.7,3.3,373.7,30.3,3101
5.6,5.8,371.2,30.4,3201
4.7,3.6,374.2,30.5,3301
5.6,3.2,373.8,30.4,3401
6.0,4.8,372.2,30.0,3501
5.2,3.3,374.7,29.8,3601
4.3,3.5,373.5,31.7,3701
