FN,FP,TN,TP,sr
13.5,16.2,360.8,22.5,101
10.2,11.0,366.0,25.8,201
9.5,6.7,370.3,26.5,301
7.1,9.8,367.2,28.9,401
7.7,7.8,369.2,28.3,501
7.8,8.3,368.7,28.2,601
8.1,8.7,368.3,27.9,701
8.5,10.0,367.0,27.5,801
8.8,8.8,368.2,27.2,901
6.3,7.7,369.3,29.7,1001
6.5,5.1,371.9,29.5,1101
7.6,6.7,370.3,28.4,1201
6.3,7.8,369.2,29.7,1301
6.6,6.3,370.7,29.4,1401
7.5,6.4,370.6,28.5,1501
6.6,5.4,371.6,29.4,1601
7.0,6.8,370.2,29.0,1701
8.1,5.7,371.3,27.9,1801
7.5,4.1,372.9,28.5,1901
6.5,6.6,370.4,29.5,2001
5.9,5.9,371.1,30.1,2101
5.8,4.9,372.1,30.2,2201
6.3,4.8,372.2,29.7,2301
5.5,6.2,370.8,30.5,2401
6.0,3.5,373.5,30.0,2501
6.8,4.3,372.7,29.2,2601
6.0,4.7,372.3,30.0,2701
4.8,5.9,371.1,31.2,2801
5.0,4.6,372.4,31.0,2901
5.1,6.4,370.6,30.9,3001
4.9,4.7,372.3,31.1,3101
5.2,5.7,371.3,30.8,3201
4.6,4.1,373.5,30.8,3301
4.0,4.6,372.4,32.0,3401
5.9,3.1,373.9,30.1,3501
4.9,5.5,372.5,30.1,3601
4.5,4.5,372.5,31.5,3701
