FN,FP,TN,TP,sr
14.4,12.7,364.3,21.6,101
10.0,12.9,364.1,26.0,201
9.0,9.8,367.2,27.0,301
8.7,9.9,367.1,27.3,401
7.3,9.1,367.9,28.7,501
9.4,5.9,371.1,26.6,601
8.4,8.5,368.5,27.6,701
8.0,6.8,370.2,28.0,801
8.5,6.9,370.1,27.5,901
8.3,6.9,370.1,27.7,1001
6.8,7.5,369.5,29.2,1101
8.6,6.9,370.1,27.4,1201
7.5,6.9,370.1,28.5,1301
6.8,5.9,371.1,29.2,1401
7.1,6.0,371.0,28.9,1501
6.7,6.1,370.9,29.3,1601
5.8,7.0,370.0,30.2,1701
7.6,6.4,370.6,28.4,1801
5.7,7.1,369.9,30.3,1901
6.0,5.9,371.1,30.0,2001
6.7,6.3,370.7,29.3,2101
5.7,4.9,372.1,30.3,2201
4.9,6.0,371.0,31.1,2301
5.5,5.8,371.2,30.5,2401
6.6,4.7,372.3,29.4,2501
5.4,4.7,372.3,30.6,2601
4.4,4.4,372.6,31.6,2701
4.9,6.2,370.8,31.1,2801
5.3,5.9,371.1,30.7,2901
6.3,4.9,372.1,29.7,3001
5.8,4.9,372.1,30.2,3101
5.2,5.3,371.7,30.8,3201
6.1,4.2,373.5,29.2,3301
4.7,3.6,373.4,31.3,3401
5.1,4.4,372.6,30.9,3501
4.6,5.8,372.2,30.4,3601
4.1,4.5,372.5,31.9,3701
