FN,FP,TN,TP,sr
25.2,13.6,363.4,10.8,101
14.2,7.0,370.0,21.8,201
8.8,9.6,367.4,27.2,301
10.0,6.5,370.5,26.0,401
9.6,8.0,369.0,26.4,501
8.2,6.9,370.1,27.8,601
9.0,7.1,369.9,27.0,701
7.4,7.3,369.7,28.6,801
9.2,6.6,370.4,26.8,901
9.0,4.9,372.1,27.0,1001
8.4,6.4,370.6,27.6,1101
7.5,6.1,370.9,28.5,1201
7.4,4.9,372.1,28.6,1301
6.8,6.2,370.8,29.2,1401
8.5,6.1,370.9,27.5,1501
6.8,5.0,372.0,29.2,1601
5.2,5.2,371.8,30.8,1701
5.7,5.7,371.3,30.3,1801
5.5,4.4,372.6,30.5,1901
7.5,5.6,371.4,28.5,2001
7.3,3.4,373.6,28.7,2101
6.8,5.5,371.5,29.2,2201
6.7,3.8,373.2,29.3,2301
4.3,5.8,371.2,31.7,2401
5.6,4.4,372.6,30.4,2501
5.6,4.8,372.2,30.4,2601
6.5,4.2,372.8,29.5,2701
6.2,3.5,373.5,29.8,2801
6.3,4.8,372.2,29.7,2901
4.9,3.5,373.5,31.1,3001
5.3,4.3,372.7,30.7,3101
5.5,5.3,371.7,30.5,3201
5.0,4.0,373.8,30.2,3301
5.0,5.2,371.8,31.0,3401
5.5,4.3,372.7,30.5,3501
6.5,3.1,374.9,28.5,3601
3.5,4.8,372.2,32.5,3701
