FN,FP,TN,TP,sr
17.1,11.7,365.3,18.9,101
9.7,7.7,369.3,26.3,201
8.8,7.1,369.9,27.2,301
8.6,8.0,369.0,27.4,401
10.0,7.1,369.9,26.0,501
8.5,8.2,368.8,27.5,601
9.2,7.5,369.5,26.8,701
7.1,7.8,369.2,28.9,801
7.4,7.2,369.8,28.6,901
9.8,7.9,369.1,26.2,1001
9.5,7.2,369.8,26.5,1101
7.0,6.3,370.7,29.0,1201
7.2,6.3,370.7,28.8,1301
7.6,6.4,370.6,28.4,1401
6.7,6.0,371.0,29.3,1501
5.8,4.9,372.1,30.2,1601
6.0,5.8,371.2,30.0,1701
8.6,5.0,372.0,27.4,1801
5.8,5.4,371.6,30.2,1901
6.7,4.1,372.9,29.3,2001
6.4,5.2,371.8,29.6,2101
5.4,5.9,371.1,30.6,2201
4.4,5.4,371.6,31.6,2301
5.0,5.1,371.9,31.0,2401
5.0,5.5,371.5,31.0,2501
5.1,4.3,372.7,30.9,2601
4.6,5.7,371.3,31.4,2701
5.9,4.7,372.3,30.1,2801
4.3,5.2,371.8,31.7,2901
5.0,4.3,372.7,31.0,3001
2.7,5.2,371.8,33.3,3101
6.2,4.9,372.1,29.8,3201
5.1,3.2,374.2,30.5,3301
4.4,3.8,373.2,31.6,3401
4.6,5.4,371.6,31.4,3501
5.7,3.8,374.2,29.3,3601
4.2,4.8,372.2,31.8,3701
