FN,FP,MSE,TN,TP,sr
33.4,1.0,0.006296068821826592,376.0,2.6,101
14.3,8.7,0.003218672160898985,368.3,21.7,201
7.4,7.9,0.002277336034656025,369.1,28.6,301
8.5,8.7,0.0022598651257707556,368.3,27.5,401
6.6,10.8,0.002035491345476655,366.2,29.4,501
8.8,5.9,0.001472679652378374,371.1,27.2,601
5.7,5.9,0.0015464212491899422,371.1,30.3,701
7.2,6.6,0.0014625196808584155,370.4,28.8,801
7.0,7.8,0.0018689975032346183,369.2,29.0,901
7.3,5.7,0.001555127565109554,371.3,28.7,1001
6.9,6.6,0.00192891325058257,370.4,29.1,1101
7.0,6.4,0.0013254852138421152,370.6,29.0,1201
6.3,5.4,0.002111073716008818,371.6,29.7,1301
7.1,5.7,0.001369403477487949,371.3,28.9,1401
8.6,5.2,0.0020761956078108297,371.8,27.4,1501
7.0,4.9,0.002106747885640291,372.1,29.0,1601
7.2,6.9,0.0022378071296807094,370.1,28.8,1701
8.2,5.3,0.0019312350064733055,371.7,27.8,1801
8.4,4.2,0.00218796761291156,372.8,27.6,1901
7.0,4.4,0.0020399587674694865,372.6,29.0,2001
6.3,5.7,0.001482479228227179,371.3,29.7,2101
8.4,4.4,0.0011606062536042273,372.6,27.6,2201
8.5,4.5,0.0023781119226078022,372.5,27.5,2301
7.6,5.9,0.0013804412808644238,371.1,28.4,2401
6.8,4.6,0.0012613672679364944,372.4,29.2,2501
6.3,3.6,0.002060267702955719,373.4,29.7,2601
5.2,5.9,0.0014465086638912748,371.1,30.8,2701
4.6,4.9,0.0018776260668425678,372.1,31.4,2801
5.7,5.4,0.0014197949570339606,371.6,30.3,2901
6.7,3.8,0.0028620007583682007,373.2,29.3,3001
7.0,4.7,0.0014218100020723713,372.3,29.0,3101
6.1,5.0,0.0013583906253410722,372.0,29.9,3201
4.1,4.8,0.0018150748482092746,372.6,31.5,3301
4.8,4.7,0.0014064883782243522,372.3,31.2,3401
3.5,4.8,0.0017357805029534906,372.2,32.5,3501
4.4,4.3,0.0012910463577673191,373.7,30.6,3601
5.3,5.2,0.0009310751937508176,371.8,30.7,3701
