FN,FP,TN,TP,sr
34.5,12.0,365.0,1.5,101
22.1,6.7,370.3,13.9,201
10.3,8.5,368.5,25.7,301
9.0,6.4,370.6,27.0,401
8.6,6.7,370.3,27.4,501
6.6,10.0,367.0,29.4,601
8.0,6.2,370.8,28.0,701
9.4,6.0,371.0,26.6,801
7.5,8.0,369.0,28.5,901
7.0,7.6,369.4,29.0,1001
5.9,7.8,369.2,30.1,1101
7.5,8.0,369.0,28.5,1201
7.4,8.0,369.0,28.6,1301
7.2,5.7,371.3,28.8,1401
6.0,5.3,371.7,30.0,1501
8.2,5.6,371.4,27.8,1601
7.0,7.0,370.0,29.0,1701
6.4,6.0,371.0,29.6,1801
6.4,5.1,371.9,29.6,1901
8.0,4.1,372.9,28.0,2001
6.9,4.8,372.2,29.1,2101
5.7,5.2,371.8,30.3,2201
5.4,6.1,370.9,30.6,2301
6.4,4.0,373.0,29.6,2401
6.1,5.3,371.7,29.9,2501
6.8,3.6,373.4,29.2,2601
6.5,4.4,372.6,29.5,2701
5.2,5.0,372.0,30.8,2801
4.6,4.2,372.8,31.4,2901
5.2,4.4,372.6,30.8,3001
5.8,3.2,373.8,30.2,3101
4.5,3.7,373.3,31.5,3201
3.5,4.5,372.7,32.3,3301
4.6,6.1,370.9,31.4,3401
4.7,3.6,373.4,31.3,3501
4.9,3.8,374.2,30.1,3601
4.4,5.0,372.0,31.6,3701
