FN,FP,TN,TP,sr
20.1,11.5,365.5,15.9,101
10.5,6.2,370.8,25.5,201
10.2,9.1,367.9,25.8,301
10.1,7.9,369.1,25.9,401
11.1,6.0,371.0,24.9,501
10.9,5.9,371.1,25.1,601
7.0,5.8,371.2,29.0,701
9.3,7.2,369.8,26.7,801
7.9,5.3,371.7,28.1,901
10.0,6.0,371.0,26.0,1001
7.1,5.4,371.6,28.9,1101
7.6,7.1,369.9,28.4,1201
7.5,6.1,370.9,28.5,1301
8.1,5.0,372.0,27.9,1401
6.5,4.4,372.6,29.5,1501
8.1,5.2,371.8,27.9,1601
6.4,5.8,371.2,29.6,1701
6.0,5.4,371.6,30.0,1801
7.2,6.5,370.5,28.8,1901
6.6,6.3,370.7,29.4,2001
6.8,6.3,370.7,29.2,2101
5.6,6.0,371.0,30.4,2201
5.2,3.8,373.2,30.8,2301
6.4,4.5,372.5,29.6,2401
5.6,5.5,371.5,30.4,2501
6.2,3.9,373.1,29.8,2601
6.0,4.1,372.9,30.0,2701
6.4,4.5,372.5,29.6,2801
5.0,3.8,373.2,31.0,2901
6.0,4.1,372.9,30.0,3001
6.6,3.6,373.4,29.4,3101
4.9,4.8,372.2,31.1,3201
5.4,3.1,374.3,30.2,3301
5.9,5.0,372.0,30.1,3401
4.7,5.2,371.8,31.3,3501
5.9,4.9,373.1,29.1,3601
6.1,3.3,373.7,29.9,3701
