FN,FP,TN,TP,sr
13.8,10.4,366.6,22.2,101
9.9,8.3,368.7,26.1,201
8.8,8.3,368.7,27.2,301
9.6,7.4,369.6,26.4,401
8.0,6.9,370.1,28.0,501
9.1,7.8,369.2,26.9,601
6.7,7.9,369.1,29.3,701
7.3,6.7,370.3,28.7,801
7.8,7.6,369.4,28.2,901
9.4,6.4,370.6,26.6,1001
8.5,6.8,370.2,27.5,1101
7.6,7.0,370.0,28.4,1201
6.1,5.4,371.6,29.9,1301
5.7,4.7,372.3,30.3,1401
7.8,6.9,370.1,28.2,1501
7.7,5.4,371.6,28.3,1601
6.9,5.2,371.8,29.1,1701
5.1,5.3,371.7,30.9,1801
6.5,6.5,370.5,29.5,1901
5.5,6.1,370.9,30.5,2001
5.1,6.6,370.4,30.9,2101
6.4,4.8,372.2,29.6,2201
4.9,5.5,371.5,31.1,2301
5.7,5.4,371.6,30.3,2401
6.0,5.1,371.9,30.0,2501
7.5,5.2,371.8,28.5,2601
5.2,5.5,371.5,30.8,2701
5.3,5.3,371.7,30.7,2801
6.6,4.2,372.8,29.4,2901
5.4,5.2,371.8,30.6,3001
4.0,4.6,372.4,32.0,3101
4.9,5.2,371.8,31.1,3201
3.6,4.8,372.8,31.8,3301
5.4,4.4,372.6,30.6,3401
5.7,4.4,372.6,30.3,3501
4.2,3.9,374.1,30.8,3601
4.6,4.7,372.3,31.4,3701
