FN,FP,TN,TP,sr
14.6,6.5,370.5,21.4,101
12.0,8.0,369.0,24.0,201
9.6,8.5,368.5,26.4,301
9.0,6.9,370.1,27.0,401
9.8,5.4,371.6,26.2,501
10.2,6.3,370.7,25.8,601
8.6,7.1,369.9,27.4,701
8.4,6.8,370.2,27.6,801
8.0,7.4,369.6,28.0,901
7.2,7.6,369.4,28.8,1001
9.1,4.0,373.0,26.9,1101
9.5,5.5,371.5,26.5,1201
8.7,5.3,371.7,27.3,1301
7.3,5.9,371.1,28.7,1401
7.4,5.1,371.9,28.6,1501
6.5,5.3,371.7,29.5,1601
6.7,5.5,371.5,29.3,1701
6.2,4.9,372.1,29.8,1801
6.7,5.1,371.9,29.3,1901
6.7,5.2,371.8,29.3,2001
6.5,6.4,370.6,29.5,2101
6.7,4.1,372.9,29.3,2201
7.4,5.2,371.8,28.6,2301
7.4,7.6,369.4,28.6,2401
6.2,4.6,372.4,29.8,2501
4.9,5.2,371.8,31.1,2601
6.1,3.8,373.2,29.9,2701
6.2,3.6,373.4,29.8,2801
6.0,5.2,371.8,30.0,2901
5.4,3.5,373.5,30.6,3001
5.4,5.4,371.6,30.6,3101
7.3,4.8,372.2,28.7,3201
6.9,3.4,374.1,28.6,3301
5.7,4.9,372.1,30.3,3401
5.3,3.9,373.1,30.7,3501
5.4,4.3,373.7,29.6,3601
5.4,3.8,373.2,30.6,3701
