FN,FP,MSE,TN,TP,sr
8.9,11.5,0.0034439363004812756,365.5,27.1,101
9.3,9.5,0.003064620488446489,367.5,26.7,201
8.1,8.7,0.002582914854871025,368.3,27.9,301
8.8,9.7,0.0024067273619705278,367.3,27.2,401
8.9,7.8,0.0017493396894339268,369.2,27.1,501
9.0,8.5,0.0026050746569814365,368.5,27.0,601
8.6,7.2,0.0027509672207999248,369.8,27.4,701
6.8,6.6,0.0026940421835648645,370.4,29.2,801
9.1,6.0,0.0013815375123734674,371.0,26.9,901
9.2,5.8,0.002349422084349038,371.2,26.8,1001
6.6,6.6,0.001741306616874465,370.4,29.4,1101
8.6,7.5,0.0024388405865415413,369.5,27.4,1201
6.2,6.0,0.00181819178283604,371.0,29.8,1301
7.0,5.8,0.001849387603988439,371.2,29.0,1401
7.3,5.5,0.0021619935622167155,371.5,28.7,1501
7.8,7.7,0.0036086623499263656,369.3,28.2,1601
6.6,6.0,0.0012466198988095826,371.0,29.4,1701
7.9,6.3,0.003456003922967329,370.7,28.1,1801
6.5,4.9,0.002623721803335806,372.1,29.5,1901
5.4,5.8,0.0011278166937174045,371.2,30.6,2001
5.2,4.9,0.001421365511082642,372.1,30.8,2101
7.1,5.0,0.001630730171623403,372.0,28.9,2201
7.2,4.1,0.0012565839048330255,372.9,28.8,2301
5.3,4.5,0.0018754756750059716,372.5,30.7,2401
6.5,4.5,0.0017412861814763436,372.5,29.5,2501
4.9,5.0,0.0012738482568467602,372.0,31.1,2601
5.1,5.2,0.0019357004665103538,371.8,30.9,2701
6.2,4.7,0.002050455658088825,372.3,29.8,2801
6.0,4.2,0.0017202262544416813,372.8,30.0,2901
5.0,3.5,0.00154364128586774,373.5,31.0,3001
6.0,3.8,0.0017248326967314628,373.2,30.0,3101
5.9,3.8,0.0013089834729427038,373.2,30.1,3201
4.3,5.2,0.001149867331205588,372.2,31.3,3301
5.4,3.8,0.0009584388803576292,373.2,30.6,3401
4.8,4.5,0.0008523344662764332,372.5,31.2,3501
4.7,4.1,0.0015888957136070002,373.9,30.3,3601
5.1,4.3,0.0017932595145617827,372.7,30.9,3701
