FN,FP,TN,TP,sr
18.2,16.7,360.3,17.8,101
10.1,8.4,368.6,25.9,201
9.9,8.0,369.0,26.1,301
11.0,6.7,370.3,25.0,401
10.7,5.3,371.7,25.3,501
8.1,6.3,370.7,27.9,601
8.1,7.5,369.5,27.9,701
9.8,5.0,372.0,26.2,801
8.1,7.3,369.7,27.9,901
7.7,7.5,369.5,28.3,1001
8.9,7.0,370.0,27.1,1101
7.8,5.3,371.7,28.2,1201
6.6,5.0,372.0,29.4,1301
6.8,4.7,372.3,29.2,1401
7.3,7.0,370.0,28.7,1501
7.8,6.4,370.6,28.2,1601
6.2,5.7,371.3,29.8,1701
6.1,4.7,372.3,29.9,1801
6.1,6.7,370.3,29.9,1901
7.4,5.3,371.7,28.6,2001
6.4,4.8,372.2,29.6,2101
6.8,5.0,372.0,29.2,2201
5.6,4.2,372.8,30.4,2301
6.0,5.5,371.5,30.0,2401
8.5,3.8,373.2,27.5,2501
6.3,4.8,372.2,29.7,2601
7.4,4.7,372.3,28.6,2701
7.1,5.5,371.5,28.9,2801
5.6,4.7,372.3,30.4,2901
6.6,4.2,372.8,29.4,3001
6.9,5.0,372.0,29.1,3101
5.3,4.2,372.8,30.7,3201
7.6,4.1,373.5,27.8,3301
6.8,4.3,372.7,29.2,3401
6.7,4.8,372.2,29.3,3501
5.7,3.7,374.3,29.3,3601
6.0,3.6,373.4,30.0,3701
