FN,FP,TN,TP,sr
35.9,6.9,370.1,0.1,101
23.8,8.4,368.6,12.2,201
11.1,6.1,370.9,24.9,301
7.4,9.8,367.2,28.6,401
9.3,7.1,369.9,26.7,501
9.2,7.2,369.8,26.8,601
6.2,9.0,368.0,29.8,701
7.8,9.4,367.6,28.2,801
5.8,5.4,371.6,30.2,901
8.8,7.4,369.6,27.2,1001
6.4,8.5,368.5,29.6,1101
7.6,5.2,371.8,28.4,1201
6.8,5.4,371.6,29.2,1301
6.1,5.4,371.6,29.9,1401
7.3,4.6,372.4,28.7,1501
6.3,5.3,371.7,29.7,1601
5.7,4.7,372.3,30.3,1701
5.8,5.2,371.8,30.2,1801
5.5,5.5,371.5,30.5,1901
6.5,4.3,372.7,29.5,2001
5.6,4.1,372.9,30.4,2101
6.3,5.7,371.3,29.7,2201
6.8,5.9,371.1,29.2,2301
7.3,3.4,373.6,28.7,2401
6.0,4.8,372.2,30.0,2501
5.9,4.4,372.6,30.1,2601
6.7,4.3,372.7,29.3,2701
4.6,5.0,372.0,31.4,2801
5.0,5.2,371.8,31.0,2901
5.8,4.7,372.3,30.2,3001
5.4,4.7,372.3,30.6,3101
4.1,3.3,373.7,31.9,3201
5.5,3.4,374.3,29.8,3301
4.5,3.6,373.4,31.5,3401
4.9,4.0,373.0,31.1,3501
4.4,4.5,373.5,30.6,3601
3.9,4.5,372.5,32.1,3701
