FN,FP,TN,TP,sr
34.4,22.9,354.1,1.6,101
20.3,15.3,361.7,15.7,201
12.1,10.3,366.7,23.9,301
7.5,7.2,369.8,28.5,401
8.0,7.7,369.3,28.0,501
8.5,6.5,370.5,27.5,601
8.1,6.8,370.2,27.9,701
9.8,6.5,370.5,26.2,801
7.8,7.5,369.5,28.2,901
7.5,7.1,369.9,28.5,1001
9.4,7.3,369.7,26.6,1101
6.8,4.8,372.2,29.2,1201
5.9,5.1,371.9,30.1,1301
6.4,7.3,369.7,29.6,1401
4.4,6.1,370.9,31.6,1501
6.2,5.1,371.9,29.8,1601
6.6,7.5,369.5,29.4,1701
6.8,4.4,372.6,29.2,1801
6.4,5.0,372.0,29.6,1901
7.2,4.9,372.1,28.8,2001
5.8,4.6,372.4,30.2,2101
6.2,4.5,372.5,29.8,2201
6.2,5.4,371.6,29.8,2301
4.4,4.2,372.8,31.6,2401
7.6,3.3,373.7,28.4,2501
5.8,4.4,372.6,30.2,2601
6.3,4.2,372.8,29.7,2701
6.6,4.2,372.8,29.4,2801
3.8,4.5,372.5,32.2,2901
4.9,4.3,372.7,31.1,3001
4.4,4.7,372.3,31.6,3101
5.4,3.9,373.1,30.6,3201
4.8,5.2,372.4,30.6,3301
4.4,3.5,373.5,31.6,3401
3.7,3.4,373.6,32.3,3501
3.5,4.5,373.5,31.5,3601
5.4,3.3,373.7,30.6,3701
