FN,FP,TN,TP,sr
12.5,14.3,362.7,23.5,101
8.2,8.4,368.6,27.8,201
9.3,6.3,370.7,26.7,301
9.3,8.2,368.8,26.7,401
9.1,8.6,368.4,26.9,501
8.9,6.3,370.7,27.1,601
6.7,7.5,369.5,29.3,701
7.2,8.1,368.9,28.8,801
8.0,6.5,370.5,28.0,901
7.8,7.5,369.5,28.2,1001
7.8,6.1,370.9,28.2,1101
7.1,6.4,370.6,28.9,1201
6.7,6.3,370.7,29.3,1301
6.6,5.4,371.6,29.4,1401
6.1,5.4,371.6,29.9,1501
5.2,6.7,370.3,30.8,1601
6.5,6.4,370.6,29.5,1701
7.0,4.7,372.3,29.0,1801
5.7,5.2,371.8,30.3,1901
5.4,7.3,369.7,30.6,2001
6.6,6.3,370.7,29.4,2101
5.0,5.0,372.0,31.0,2201
5.0,5.1,371.9,31.0,2301
6.6,7.1,369.9,29.4,2401
6.3,4.5,372.5,29.7,2501
5.5,5.9,371.1,30.5,2601
4.5,6.2,370.8,31.5,2701
6.2,5.5,371.5,29.8,2801
5.1,4.6,372.4,30.9,2901
6.7,5.8,371.2,29.3,3001
5.0,4.1,372.9,31.0,3101
5.1,4.0,373.0,30.9,3201
4.3,4.5,373.2,31.0,3301
5.1,5.5,371.5,30.9,3401
4.3,4.1,372.9,31.7,3501
5.0,4.8,373.2,30.0,3601
4.9,5.1,371.9,31.1,3701
