FN,FP,MSE,TN,TP,sr
10.0,10.8,0.003615193330344068,366.2,26.0,101
7.9,7.8,0.004331689134008959,369.2,28.1,201
8.3,7.2,0.002668250877350363,369.8,27.7,301
9.8,8.1,0.0022780503135692272,368.9,26.2,401
10.6,8.8,0.00275702488267124,368.2,25.4,501
8.5,8.6,0.003586054730268294,368.4,27.5,601
8.7,8.2,0.0023349870324899727,368.8,27.3,701
9.6,7.0,0.0015345961863936018,370.0,26.4,801
8.4,7.7,0.002666985674547497,369.3,27.6,901
7.6,6.7,0.0021001583667936974,370.3,28.4,1001
7.0,6.1,0.0013935036485415889,370.9,29.0,1101
7.6,6.5,0.002284388509470593,370.5,28.4,1201
7.0,6.6,0.0015913766937865551,370.4,29.0,1301
7.1,6.6,0.002300285540766749,370.4,28.9,1401
7.2,6.8,0.002053349350846833,370.2,28.8,1501
5.6,6.5,0.001424111432134899,370.5,30.4,1601
5.2,6.4,0.0016519789469904172,370.6,30.8,1701
6.7,4.1,0.001462607045271011,372.9,29.3,1801
6.8,5.7,0.0019124453171013814,371.3,29.2,1901
6.7,4.8,0.003113488753434258,372.2,29.3,2001
7.5,4.9,0.001580309166889267,372.1,28.5,2101
7.9,5.7,0.001714132122289357,371.3,28.1,2201
7.5,3.9,0.0026339791854290834,373.1,28.5,2301
8.6,4.4,0.002035706619884483,372.6,27.4,2401
5.8,3.5,0.0008401294987114555,373.5,30.2,2501
5.2,5.1,0.0012153524098142251,371.9,30.8,2601
6.5,4.4,0.0022623028599059077,372.6,29.5,2701
6.4,5.1,0.0017679797973624918,371.9,29.6,2801
7.1,4.4,0.0009220592258991781,372.6,28.9,2901
4.3,4.6,0.0021530396366360597,372.4,31.7,3001
5.1,3.5,0.0017743360380581383,373.5,30.9,3101
5.2,4.4,0.001643310816499207,372.6,30.8,3201
5.8,4.3,0.001585796194694113,373.1,29.8,3301
5.1,5.4,0.001596789951941335,371.6,30.9,3401
6.0,3.0,0.0014669764540625847,374.0,30.0,3501
5.4,5.7,0.0014418352281792364,372.3,29.6,3601
5.4,5.4,0.0013210536792957854,371.6,30.6,3701
