FN,FP,TN,TP,sr
18.3,10.5,366.5,17.7,101
11.7,6.0,371.0,24.3,201
10.7,12.1,364.9,25.3,301
8.8,7.8,369.2,27.2,401
10.7,6.6,370.4,25.3,501
10.1,6.9,370.1,25.9,601
9.3,5.8,371.2,26.7,701
7.1,6.7,370.3,28.9,801
9.2,7.0,370.0,26.8,901
10.3,7.7,369.3,25.7,1001
6.5,6.0,371.0,29.5,1101
7.1,4.7,372.3,28.9,1201
8.6,5.6,371.4,27.4,1301
7.0,6.6,370.4,29.0,1401
8.6,5.7,371.3,27.4,1501
7.6,6.1,370.9,28.4,1601
6.1,4.8,372.2,29.9,1701
7.3,5.1,371.9,28.7,1801
6.6,6.2,370.8,29.4,1901
5.7,5.3,371.7,30.3,2001
6.4,5.4,371.6,29.6,2101
7.1,4.5,372.5,28.9,2201
5.8,4.8,372.2,30.2,2301
5.4,4.5,372.5,30.6,2401
6.8,5.0,372.0,29.2,2501
6.6,3.4,373.6,29.4,2601
4.7,5.9,371.1,31.3,2701
6.3,5.9,371.1,29.7,2801
6.3,4.0,373.0,29.7,2901
5.5,5.5,371.5,30.5,3001
3.8,5.1,371.9,32.2,3101
5.4,5.4,371.6,30.6,3201
5.6,5.4,372.1,29.9,3301
7.0,5.2,371.8,29.0,3401
4.9,4.6,372.4,31.1,3501
5.1,3.1,374.9,29.9,3601
4.6,4.0,373.0,31.4,3701
