FN,FP,MSE,TN,TP,sr
32.5,11.6,0.009123360997261128,365.4,3.5,101
18.2,5.8,0.0027893812827324907,371.2,17.8,201
9.3,11.9,0.002793458196443537,365.1,26.7,301
7.7,8.0,0.002530125330786217,369.0,28.3,401
7.6,7.7,0.0018888855643046567,369.3,28.4,501
7.5,7.9,0.0016498489168039886,369.1,28.5,601
7.2,9.1,0.0019272111491766054,367.9,28.8,701
7.3,4.7,0.0023021271565566584,372.3,28.7,801
9.6,6.5,0.0019976998928611317,370.5,26.4,901
7.1,7.7,0.001660796019678187,369.3,28.9,1001
8.2,6.3,0.0015276854198005916,370.7,27.8,1101
8.2,5.4,0.00209684208984749,371.6,27.8,1201
5.7,5.4,0.0015199650870617067,371.6,30.3,1301
8.8,5.9,0.002532281317415082,371.1,27.2,1401
7.3,5.6,0.0019603596008171053,371.4,28.7,1501
6.6,4.5,0.002674500715632658,372.5,29.4,1601
8.9,4.2,0.0015771276390489925,372.8,27.1,1701
7.5,4.8,0.0020837799382614286,372.2,28.5,1801
8.3,4.5,0.001907902503068663,372.5,27.7,1901
6.4,6.2,0.0017169452712629553,370.8,29.6,2001
6.8,5.8,0.0018441151387680898,371.2,29.2,2101
6.0,5.8,0.0013489115499289556,371.2,30.0,2201
7.9,4.6,0.0016570753505414776,372.4,28.1,2301
7.1,6.3,0.0018242847428182828,370.7,28.9,2401
5.5,4.7,0.0009577766463959067,372.3,30.5,2501
6.7,3.7,0.0011871053360289832,373.3,29.3,2601
5.9,4.4,0.0008892601298286671,372.6,30.1,2701
6.9,5.1,0.0009845842198540856,371.9,29.1,2801
5.8,5.6,0.0015216609073423703,371.4,30.2,2901
5.5,5.0,0.001875794653213846,372.0,30.5,3001
6.0,4.3,0.0004719011747579783,372.7,30.0,3101
6.1,4.5,0.0010247189441081861,372.5,29.9,3201
4.5,4.2,0.0007938575148495753,373.6,30.7,3301
6.0,3.3,0.0009911577357552793,373.7,30.0,3401
4.8,4.6,0.0010881274507323624,372.4,31.2,3501
5.4,5.6,0.0012151768274364797,372.4,29.6,3601
5.1,4.3,0.0013758240865352623,372.7,30.9,3701
