FN,FP,MSE,TN,TP,sr
24.4,16.2,0.00371854740979887,360.8,11.6,101
11.7,6.4,0.0028993208259897986,370.6,24.3,201
10.6,7.5,0.002367141434904941,369.5,25.4,301
7.9,7.4,0.0024575449995034955,369.6,28.1,401
5.8,6.9,0.0017290036983943255,370.1,30.2,501
6.2,8.3,0.0017337968461656114,368.7,29.8,601
8.4,7.4,0.002683237560401885,369.6,27.6,701
6.6,7.3,0.0024380372933885753,369.7,29.4,801
9.8,5.0,0.0016856512314890881,372.0,26.2,901
7.3,6.3,0.002253190062283084,370.7,28.7,1001
7.0,6.3,0.0016771910134794781,370.7,29.0,1101
7.6,4.3,0.0018733075022346886,372.7,28.4,1201
6.2,6.3,0.001540638007753389,370.7,29.8,1301
9.1,4.9,0.0013863591270692863,372.1,26.9,1401
7.7,5.7,0.0014777637992904494,371.3,28.3,1501
7.5,5.2,0.0012959242623966408,371.8,28.5,1601
6.5,5.6,0.0010228775075795237,371.4,29.5,1701
7.2,5.8,0.001301941271122166,371.2,28.8,1801
6.9,5.3,0.0014300338857475858,371.7,29.1,1901
6.3,5.9,0.0010419743224971438,371.1,29.7,2001
6.3,5.7,0.001706355501489429,371.3,29.7,2101
5.8,3.8,0.0013369853830921207,373.2,30.2,2201
6.0,4.8,0.0008667632800138652,372.2,30.0,2301
5.7,4.6,0.0013193438836439624,372.4,30.3,2401
6.3,5.5,0.001436787166607201,371.5,29.7,2501
6.5,6.3,0.0014473420123126256,370.7,29.5,2601
6.5,4.2,0.0008183327162111399,372.8,29.5,2701
4.5,5.5,0.0008226678698413514,371.5,31.5,2801
5.2,3.4,0.000967441948405319,373.6,30.8,2901
4.5,3.8,0.0010424909246397958,373.2,31.5,3001
5.5,5.0,0.0017735762102148779,372.0,30.5,3101
3.8,4.5,0.0008651350228273058,372.5,32.2,3201
5.5,4.4,0.0013060870582942495,373.1,30.0,3301
6.1,4.6,0.0014717551988551675,372.4,29.9,3401
6.6,4.1,0.0015371277523519888,372.9,29.4,3501
4.9,4.5,0.0007310582107755861,373.5,30.1,3601
6.3,4.9,0.001214542609749864,372.1,29.7,3701
