FN,FP,TN,TP,sr
34.3,23.0,354.0,1.7,101
24.9,5.4,371.6,11.1,201
11.4,8.3,368.7,24.6,301
9.1,6.1,370.9,26.9,401
9.4,8.2,368.8,26.6,501
7.1,8.4,368.6,28.9,601
7.7,7.1,369.9,28.3,701
6.7,6.4,370.6,29.3,801
8.1,7.0,370.0,27.9,901
7.4,7.9,369.1,28.6,1001
8.0,5.7,371.3,28.0,1101
6.1,7.2,369.8,29.9,1201
6.4,5.8,371.2,29.6,1301
7.9,5.9,371.1,28.1,1401
6.2,5.8,371.2,29.8,1501
6.0,5.4,371.6,30.0,1601
7.4,5.0,372.0,28.6,1701
6.9,4.3,372.7,29.1,1801
7.0,5.0,372.0,29.0,1901
6.6,4.2,372.8,29.4,2001
5.2,4.1,372.9,30.8,2101
4.7,5.2,371.8,31.3,2201
6.6,5.1,371.9,29.4,2301
6.4,4.9,372.1,29.6,2401
6.0,3.8,373.2,30.0,2501
6.2,4.6,372.4,29.8,2601
5.8,4.0,373.0,30.2,2701
5.9,3.7,373.3,30.1,2801
6.7,4.5,372.5,29.3,2901
6.4,4.0,373.0,29.6,3001
5.1,5.5,371.5,30.9,3101
4.9,4.9,372.1,31.1,3201
4.7,3.3,374.1,30.9,3301
5.5,4.1,372.9,30.5,3401
5.3,3.3,373.7,30.7,3501
3.2,3.3,374.7,31.8,3601
4.9,3.9,373.1,31.1,3701
