FN,FP,TN,TP,sr
14.8,15.2,361.8,21.2,101
12.6,8.8,368.2,23.4,201
12.8,7.7,369.3,23.2,301
10.9,9.3,367.7,25.1,401
9.8,7.3,369.7,26.2,501
9.9,7.6,369.4,26.1,601
10.3,6.2,370.8,25.7,701
10.4,6.2,370.8,25.6,801
9.1,7.0,370.0,26.9,901
8.2,8.5,368.5,27.8,1001
7.6,5.8,371.2,28.4,1101
8.0,6.4,370.6,28.0,1201
9.2,4.2,372.8,26.8,1301
8.5,4.2,372.8,27.5,1401
8.5,6.5,370.5,27.5,1501
7.4,5.6,371.4,28.6,1601
8.3,4.5,372.5,27.7,1701
6.4,4.6,372.4,29.6,1801
6.1,4.7,372.3,29.9,1901
5.6,4.3,372.7,30.4,2001
7.3,4.7,372.3,28.7,2101
6.4,5.9,371.1,29.6,2201
5.4,4.8,372.2,30.6,2301
7.2,4.3,372.7,28.8,2401
6.0,5.3,371.7,30.0,2501
6.1,4.4,372.6,29.9,2601
5.4,4.1,372.9,30.6,2701
5.6,3.7,373.3,30.4,2801
5.4,3.7,373.3,30.6,2901
6.4,4.4,372.6,29.6,3001
5.9,4.7,372.3,30.1,3101
5.7,3.9,373.1,30.3,3201
5.3,3.9,373.9,29.9,3301
6.8,4.6,372.4,29.2,3401
6.6,4.5,372.5,29.4,3501
4.7,5.6,372.4,30.3,3601
5.6,4.5,372.5,30.4,3701
